ORF,AA1301_3D7,AA1302_3D7,AA1303_3D7,AA1304_3D7,AA1305_3D7,AA1306_3D7,AA1307_3D7,AA1308_3D7,AA1309_3D7,AA1310_3D7,AA1311_3D7,AA1312_3D7,AA1313_3D7,AA1314_3D7,AA1315_3D7,AA1316_3D7,AA1701_3D7,AA1702_3D7,AA1703_3D7,AA1704_3D7,AA1705_3D7,AA1706_3D7,AA1707_3D7,AA1708_3D7,AA1709_3D7,AA1710_3D7,AA1711_3D7,AA1712_3D7,AA1713_3D7,AA1714_3D7,AA1715_3D7,AA1716_3D7,AS1501_3D7,AS1502_3D7,AS1503_3D7,AS1504_3D7,AS1505_3D7,AS1506_3D7,AS1507_3D7,AS1508_3D7,AS1509_3D7,AS1510_3D7,AS1511_3D7,AS1512_3D7,AS1513_3D7,AS1514_3D7,AS1515_3D7,AS1516_3D7,AS1601_3D7,AS1602_3D7,AS1603_3D7,AS1604_3D7,AS1605_3D7,AS1606_3D7,AS1607_3D7,AS1608_3D7,AS1609_3D7,AS1610_3D7,AS1611_3D7,AS1612_3D7,AS1613_3D7,AS1614_3D7,AS1615_3D7,AS1616_3D7
PF3D7_1367600,125.676519,87.013879,163.87548999999999,111.84836399999999,181.30244199999999,101.128336,125.37018300000001,83.418805,101.536321,83.206876,86.919477,80.822063,88.952347,78.21745899999999,119.45862199999999,100.128155,116.46535700000001,116.210311,127.06021299999999,119.674038,138.87208600000002,108.87807099999999,96.46325300000001,102.70008100000001,109.16110900000001,100.87047,81.265681,82.662103,83.505443,87.324046,120.89001599999999,91.03838,82.14708399999999,118.40213100000001,122.23545,123.660421,103.843711,106.723877,93.716871,92.260006,108.32609199999999,97.237797,73.97912099999999,86.118245,80.55583299999999,96.603249,144.421257,123.67913200000001,72.342851,137.551035,108.274055,112.48037,91.741012,172.306304,99.632287,131.822556,107.42158899999998,104.537302,88.073048,80.078399,90.19256,88.024449,169.669021,102.932215
PF3D7_1367700,82.837103,89.54620200000001,108.299275,109.7059,159.788483,96.507068,86.74589499999999,84.254336,77.742942,73.384989,93.003036,88.19149399999999,73.032229,80.51402399999999,120.63173799999998,104.988955,84.45769399999999,124.365986,102.389395,109.47141200000002,106.549948,111.567798,87.482333,88.194988,90.811326,86.693584,88.701287,90.97479399999999,91.35372,88.553674,115.30779799999999,97.749372,59.926641000000004,127.70928400000001,124.60011100000001,112.05601599999999,111.78541200000001,102.94853,86.965423,87.28526600000001,82.81302600000001,82.909347,80.60120699999999,76.116182,90.61697,91.38062099999999,103.476151,116.025047,69.167877,114.954398,112.93943600000001,130.386666,97.804446,155.81722,113.21802,104.75495,92.855587,86.93446,89.99342,92.139486,92.263853,84.383696,117.644424,125.01028899999999
PF3D7_1368000,0.5161100000000001,1.20926,0.199428,1.895503,0.735738,0.0,0.9007149999999999,1.919918,0.43182600000000004,0.7209270000000001,0.934105,2.412431,2.830894,3.7839120000000004,9.508280000000001,19.281657,0.511696,1.051515,0.346446,1.6615630000000001,0.23767399999999997,1.221142,0.698661,1.095435,1.733761,0.3379,0.9864940000000001,1.846532,1.184977,1.689803,12.312743,17.25215,0.40528400000000003,0.761717,0.570749,0.816962,0.484241,0.26016999999999996,0.409974,1.360539,1.285687,1.574225,1.3168549999999999,1.7599310000000001,2.928315,0.997274,7.375514,11.093825,0.0,0.345316,0.0,0.0,1.198833,1.20499,1.329217,2.095226,2.0848709999999997,0.531667,2.085275,3.6330169999999997,3.164689,2.149258,8.978689,3.607535
PF3D7_1368100,34.174095,17.046485,22.680134,42.675487,48.877654,54.046153000000004,59.034723,82.500052,71.947855,84.378964,114.646695,125.629058,164.391416,173.278324,211.25680400000002,220.675775,22.476541,20.983543,41.595052,45.287123,51.917438,60.94412,65.407464,84.71785899999999,83.57418299999999,102.396794,115.96621299999998,142.153043,169.812573,170.001974,200.57471999999999,214.621869,25.790738,31.100189,36.455384,44.916427,57.631956,60.213931,68.526818,83.613754,80.678441,99.561542,105.95444499999999,134.03498100000002,158.403643,150.415657,201.350585,194.783774,27.089178999999998,25.882578,32.234512,51.3246,51.895348,59.982429,76.052347,73.577665,96.393805,91.83984699999999,122.125225,132.671762,152.462977,144.796451,217.71524100000002,126.46313300000001
PF3D7_1368200,49.686855,48.765465,84.222249,115.564757,155.249723,128.219394,128.278605,133.903913,122.273905,125.082048,139.255345,136.504151,128.35365,130.94530600000002,161.761156,144.781227,43.242523999999996,57.639807,92.282703,108.054377,123.663987,140.871568,128.623881,130.982052,138.326004,135.157041,141.63640800000002,145.015874,141.120347,135.99743999999998,151.478747,141.056651,42.878876,67.612373,89.447875,106.39249,136.26548799999998,141.04245500000002,133.96602099999998,133.668479,130.80954499999999,132.938693,132.654713,131.18805,135.39148500000002,134.385795,157.178928,149.224393,44.377844,63.910410999999996,86.78079100000001,119.325055,117.862001,156.73343400000002,149.73970500000001,148.05213899999998,137.862105,130.76508,143.462501,146.236073,140.74868,128.886698,153.022331,168.28165800000002
PF3D7_1368300,5.951834,8.005360000000001,7.246705,15.369316,16.152803,14.054046,13.4448,18.141582,14.861404,16.201847,23.65104,31.654040999999996,22.426902,24.169788,30.420595000000002,42.765291999999995,5.462976,13.235899,14.445782999999999,16.668825,11.937600999999999,14.806768,13.189479,21.310987,21.803892,21.517893,23.503084,25.450679,26.808534,22.143466,26.882413,38.111807,5.355474,14.205341,14.85631,17.832928,16.077504,15.936997,15.285617000000002,18.044685,18.216437,22.950032,22.172116,22.865275,28.687158,23.659076000000002,26.463362,32.974357,4.253852999999999,12.346517,11.14677,21.661655,12.372009,21.386508,18.903717999999998,20.839447,23.440437,25.375444,24.034861,24.707369,22.236314,18.853196,31.272731,33.618247
PF3D7_1368400,39.831741,18.641385,29.729256,31.805295,73.61024,29.798171999999997,35.355268,30.046629,24.881337,25.088086999999998,38.956393,34.314925,29.708865000000003,28.338684999999998,93.04536,95.309837,23.337551,30.177339,32.451738,28.265543,30.325002,42.757893,27.865113,30.040539000000003,32.83494,29.812964,29.688079,33.421634000000005,27.862338,30.499762,79.53372,89.053151,12.865795,39.294472999999996,32.794354,30.986421000000004,34.752824,39.204764000000004,29.274499,33.32598,28.731856,31.706319,26.521293,31.554289,31.917402000000003,34.101565,86.652043,88.38297299999999,15.740866,26.841772,27.174946999999996,37.486129999999996,34.326338,69.509764,43.352715,47.442782,42.016809,30.595007,33.820461,33.224196,33.561911,31.576103999999997,109.004002,99.560472
PF3D7_1368600,36.35889,30.879392,45.068932000000004,51.265624,87.249189,45.884655,82.397175,74.253045,93.651209,99.22596300000001,129.999883,124.749095,97.47507900000001,110.885273,270.23351099999996,201.385398,38.34531,18.739483,22.983710000000002,27.993852,52.573617000000006,73.672983,73.90446899999999,71.033839,105.62156599999999,111.50462900000001,140.971025,120.036068,132.862844,120.53003600000001,266.670092,190.612478,28.728191,27.110294,31.442714000000002,43.848414,46.842149,57.15958199999999,66.29300699999999,77.017635,88.680881,107.84234599999999,110.97855700000001,112.18536999999999,118.336092,131.479093,221.374481,224.49652000000003,34.709373,29.893054,22.133387,42.155057,46.875772999999995,96.97379000000001,96.757689,129.671106,81.94461899999999,104.96033999999999,102.606957,116.05076499999998,135.23863799999998,114.689098,240.614956,360.489362
PF3D7_1368700,7.832453999999999,4.460674,2.840744,6.5674660000000005,5.9999150000000006,8.53155,7.120734,11.601426,9.847010000000001,12.874885,24.378481,28.596411,28.831127000000002,34.127742,82.825385,76.975926,6.811675999999999,6.923402,6.110796,6.219919,5.683564,12.108801,8.221717,12.062837,14.194898,16.07936,25.402074,32.105296,36.159492,35.09894,65.417684,69.944647,5.141735,12.058722999999999,8.915631,7.252121000000001,9.297706,11.514819000000001,9.554516,14.548122,10.342149000000001,14.009981,18.769973,23.822759,35.200559000000005,34.56255,48.432953999999995,59.20856800000001,7.673848,6.3869370000000005,7.046232000000001,9.545222,8.912086,8.322639,17.419448000000003,10.041367,19.542085999999998,16.862435,27.40987,29.739237,33.875267,27.413104999999998,57.783703,79.26051600000001
PF3D7_1368800,1.418793,1.6525740000000002,1.219562,1.9721520000000001,2.333139,2.151795,2.3566540000000002,3.674878,3.309101,2.9855419999999997,5.599842,5.775404,10.06198,14.355435,23.980826,26.303698999999998,1.549074,2.256005,1.409208,2.122358,1.9237830000000002,3.345554,2.514774,3.3941440000000003,4.296341,3.9582900000000003,5.039662,7.0573820000000005,11.447796,15.12057,21.754269,23.0541,1.585078,2.23256,2.0954759999999997,2.268605,2.4747779999999997,2.67509,3.03074,4.092179,3.72002,4.38163,3.9487879999999995,4.812072,10.482832,12.498699,11.974188999999999,18.469928,1.490284,1.867621,2.026051,2.681069,1.976679,3.3576010000000003,3.8740370000000004,4.536409,5.096115,4.895697,5.665608,7.338705,9.751914,10.09936,14.498042000000002,31.376134000000004
PF3D7_1368900,40.236179,35.121874,53.440204,51.361369,101.681929,50.440641,64.569903,54.935660999999996,48.678627,45.710501,69.51774499999999,73.090822,72.03078199999999,72.370756,149.44331599999998,139.79202800000002,32.228896999999996,52.777659,53.844073,47.75195,57.99134599999999,68.89121,57.955616000000006,56.385957,52.57301999999999,52.073209999999996,66.766092,74.107635,75.352324,83.312536,141.322282,129.05575,19.744478,74.225567,63.932281999999994,52.82931800000001,64.087682,66.508433,54.762730000000005,59.334571999999994,51.0593,48.590481,59.04867900000001,63.815638,71.873471,85.938335,135.179348,139.944355,23.408465,58.530761,49.905879,65.087089,60.169647999999995,109.001349,81.716099,82.260857,59.394422,56.232772,68.782804,77.05326600000001,71.27554,71.46941,146.360543,227.24041
PF3D7_1369000,2.088173,7.190600999999999,1.7021560000000002,8.610274,1.192647,3.9895739999999997,2.176872,2.9878560000000003,2.138999,2.1485090000000002,4.030183,5.12812,7.826566000000001,11.194135000000001,16.56113,19.103098000000003,1.0207709999999999,13.483869,12.366414,6.086412,3.52805,5.8873809999999995,2.531786,2.9995580000000004,3.0165830000000002,2.755933,4.237401,4.978831,9.012228,11.60097,15.014847,17.908932,4.184406,17.666867,14.755716,8.34075,6.530214,5.699866,3.317194,3.916299,2.281987,2.953189,3.596072,4.188014,8.081171000000001,8.846257000000001,8.665766,12.90294,5.586289,4.229129,11.005985,13.095171,5.147749,2.18106,5.295141,3.363686,3.6682919999999997,3.1209729999999998,4.5168989999999996,5.551812,7.011597999999999,7.866103,10.504323,9.993461
PF3D7_1369100,4.029586,5.374204,5.278115000000001,8.019245,8.849625,4.708231,2.831037,3.611094,2.16208,2.4588509999999997,5.632114,7.187546,8.497454,9.424978,19.053775,15.906419,3.6135620000000004,7.937711999999999,8.426314,6.046229,4.620166,6.573161,3.256545,3.005208,3.133864,3.148971,6.0894010000000005,8.130930000000001,10.945644999999999,9.974994,16.947941,13.440235000000001,2.298248,12.35854,11.486668,7.318708,6.647167,6.266255,2.988364,4.289663,2.413815,2.754075,3.877039,4.7588,8.254918,8.501663,13.160470000000002,14.141635,3.008829,6.467911,7.207911999999999,9.210431,5.7504040000000005,5.709575,6.417489,2.922491,2.859523,3.7605760000000004,7.173201,7.113932000000001,7.075226,6.265982,12.748105,23.710274
PF3D7_1369200,6.209441,8.683675,11.321847,18.042581,24.355711,14.381584,11.073917,12.26543,9.275884,8.086457000000001,13.582769,12.894778,8.638164,10.033354,19.999858,17.523382,5.460379,15.589729,16.30302,15.753214000000002,14.070765,19.912589,11.763023,13.013144,12.731411999999999,10.562234,11.69251,12.048392,11.217896000000001,10.762164,16.104257,16.116634,3.916351,19.880567000000003,22.428271,16.304207,19.620966,20.029598,12.215176,13.798354999999999,9.261330000000001,9.688665,10.700557,9.346855999999999,12.578919,11.967855,13.052462,15.863788000000001,5.099583,12.419402999999999,15.962748000000001,23.779621,14.093392000000001,23.239337,20.995353,13.7799,13.713988,10.239115,12.31656,13.518994000000001,13.118360999999998,10.550925,16.367709,23.258474
PF3D7_1369400,0.386144,1.214674,0.456502,2.675462,1.26736,2.734575,2.6982909999999998,3.757878,2.513012,2.171417,4.711056,5.564627,4.240201,5.729987,5.2052760000000005,4.481436,0.46764399999999995,1.994906,2.145372,2.3999639999999998,1.911197,4.598217,2.9736279999999997,3.743585,3.6347910000000003,2.798212,4.860327,5.4534139999999995,6.185524,5.398783,4.17509,3.635306,0.814785,2.677469,3.7113970000000003,3.0037849999999997,3.731868,3.935321,3.284064,4.958038,2.151249,3.192302,4.039738,4.015939,6.930264,5.330826,2.67938,4.0277449999999995,1.438352,1.329935,2.685083,4.742896,2.773684,1.2070239999999999,6.192272,2.371265,4.619607,3.5398910000000003,5.250808,6.051891,6.417445,4.5090449999999995,3.9436160000000005,4.970636
PF3D7_1369500,26.060502,46.101422,30.208132,62.014426,49.183334,44.940758,32.699075,41.387137,30.697774,30.711308000000002,43.947103000000006,45.331647,31.630552,31.588387,43.088798,32.717121,23.714496,64.151106,59.070831000000005,54.830386,43.847774,61.671675,38.685996,43.072659,38.283026,37.372727000000005,42.292541,44.807452000000005,42.244386,35.109013,36.973203999999996,28.355149,23.341919,65.70886,63.277797,58.62994499999999,58.476777,60.445277000000004,40.406807,42.736132,31.645503,35.111107000000004,36.194978000000006,34.879134,42.397413,32.954333,31.087348,35.582586,27.883653999999996,44.181909000000005,58.189781999999994,65.257038,53.413004,49.358053000000005,60.594668000000006,31.591140000000003,43.153016,36.32452,43.707996,45.09795,41.159711,32.676952,38.488582,59.710567000000005
PF3D7_1369600,9.437989,8.488035,6.284366,7.156035,9.69289,6.772185,8.340800999999999,9.98499,8.493366,9.247484,13.745144,13.536121,14.656457999999999,18.024241,35.15658,36.163119,8.445961,11.290975999999999,7.950916,7.545564,7.203626,10.271438,7.784588,9.715092,11.304806,11.526677000000001,13.300896,14.096323000000002,17.707392000000002,18.367858,30.597363,31.931365000000003,7.882771000000001,13.947872,9.311183999999999,7.257689,8.036719,8.57136,7.962919,10.059103,9.348155,11.210432,10.351455999999999,11.167562,17.884175,19.663432,23.288698,30.369390999999997,7.743854,10.747667999999999,7.221411,9.004677000000001,7.1405270000000005,10.698756,12.715722,12.167273,12.358626,12.054143,13.142510999999999,15.384606,16.772907999999997,17.948245,29.445325,67.475139
PF3D7_1369700,129.876981,96.35220799999999,45.175298,71.615368,71.28241,50.155218,38.989363,48.391958,26.923932,27.207059,49.061908,53.112193999999995,27.906006,29.063544,74.047359,63.035631,127.66076799999999,165.282674,85.909047,55.100613,43.414342,75.405175,33.944375,46.384624,34.916313,30.632554,40.9702,51.123014000000005,33.683019,27.545246000000002,58.183313,57.70349,81.00241899999999,159.42296499999998,119.601221,63.770137,72.589254,70.155069,39.749749,48.172607,25.362279,33.029303999999996,43.51735,37.946564,35.757090000000005,30.276787,62.502441000000005,57.592949,107.931793,77.317204,65.87804100000001,84.836928,66.54238199999999,69.576985,72.56740699999999,27.524465000000003,45.810928000000004,31.209558,49.409184,49.205557,39.391908,36.741359,75.65693900000001,28.54141
PF3D7_1370300,1722.173309,2512.528374,3361.352783,4605.04996,4647.445436,6440.2724530000005,6554.0836,5804.61105,4576.617169,2506.195214,1117.7104769999999,565.168663,190.379861,143.487807,101.278948,95.671908,1546.30469,2260.214366,4995.94797,4528.281822,5457.754401,6467.500771,6687.584908,5850.792775,4136.747093,2380.511908,785.113594,423.249825,205.88044299999999,132.831798,86.497192,92.89439499999999,1615.653319,3279.303263,4038.355296,4661.153093,5496.987131,6561.935753,6489.248507,5643.5930960000005,4520.578125,2581.4508149999997,1386.909651,722.0219940000001,259.77299,155.759158,149.03377700000001,120.15999099999999,1673.343377,2830.3079,4036.1458030000003,4958.193957,5069.729754999999,4817.911645,6974.881867,4973.056995,4330.8741119999995,2583.6562989999998,1001.7166589999999,523.130571,338.185135,234.239892,177.182684,134.49051799999998
PF3D7_1371500,0.0,0.141297,0.0,0.5562060000000001,0.0,0.572271,0.77704,1.614829,0.934868,1.002185,2.5717849999999998,5.894845,6.944858999999999,8.254841,1.744657,2.062435,0.109857,0.404038,0.543551,0.81296,0.279118,1.7651119999999998,0.9526969999999999,0.7670399999999999,0.8937129999999999,1.7381529999999998,5.441292,8.069195,7.612228,9.919691,0.8506670000000001,1.465665,0.7099439999999999,0.923834,0.49458199999999997,0.360467,0.562531,2.484448,1.126454,1.974998,0.711959,1.119902,4.019864,4.854419,7.260517999999999,4.670793,1.2733290000000002,1.5033590000000001,0.277088,0.0,0.0,1.454076,0.696613,0.715662,4.098509,0.20693000000000003,1.056316,1.56356,4.172003,6.671238000000001,4.891108,4.6300669999999995,0.852333,0.0
PF3D7_1371600,16.526224,6.17052,4.293662,3.66695,3.843075,1.343544,1.220335,1.174849,1.138854,2.026105,4.2444180000000005,4.306335,3.49741,5.158872,6.481612,8.090958,16.957767,8.372223,4.382189,4.120964,2.800011,1.931366,1.183611,1.465583,1.33598,2.373207,3.787665,3.899753,4.118918,5.490643,5.081427,6.870399000000001,15.856639999999999,7.497325999999999,4.677007,3.820525,2.691823,2.129686,1.164562,1.257398,1.2960040000000002,2.9527360000000002,3.7416139999999998,3.5503449999999996,4.784508,6.275796,4.676194000000001,8.241407,15.258593,9.471478,4.136364,3.055732,1.8707330000000002,3.310975,1.6817819999999999,1.9139959999999998,1.547748,3.508085,4.589905,4.969889,5.193118,6.132778,7.107203999999999,16.287232
