ORF,AA1301_FUP,AA1302_FUP,AA1303_FUP,AA1304_FUP,AA1305_FUP,AA1306_FUP,AA1307_FUP,AA1308_FUP,AA1309_FUP,AA1310_FUP,AA1311_FUP,AA1312_FUP,AA1313_FUP,AA1314_FUP,AA1315_FUP,AA1316_FUP,AA1701_FUP,AA1702_FUP,AA1703_FUP,AA1704_FUP,AA1705_FUP,AA1706_FUP,AA1707_FUP,AA1708_FUP,AA1709_FUP,AA1710_FUP,AA1711_FUP,AA1712_FUP,AA1713_FUP,AA1714_FUP,AA1715_FUP,AA1716_FUP,AS1801_FUP,AS1802_FUP,AS1803_FUP,AS1804_FUP,AS1805_FUP,AS1806_FUP,AS1807_FUP,AS1808_FUP,AS1809_FUP,AS1810_FUP,AS1811_FUP,AS1812_FUP,AS1813_FUP,AS1814_FUP,AS1815_FUP,AS1816_FUP,AS1901_FUP,AS1902_FUP,AS1903_FUP,AS1904_FUP,AS1905_FUP,AS1906_FUP,AS1907_FUP,AS1908_FUP,AS1909_FUP,AS1910_FUP,AS1911_FUP,AS1912_FUP,AS1913_FUP,AS1914_FUP,AS1915_FUP,AS1916_FUP
PF3D7_1321900,45.62631,58.834465,75.799596,75.061683,71.050679,73.597865,64.631436,50.710029999999996,73.68524000000001,79.99798,86.777549,68.822456,75.872272,69.758142,71.639443,93.47861999999999,42.964255,60.825198,72.490937,78.235061,76.167959,81.626676,78.375309,67.832291,81.038826,86.856797,80.277601,83.407706,89.62747,60.711141000000005,72.35970999999999,137.076879,40.848915000000005,59.791242000000004,69.381357,81.915738,73.129857,72.538238,59.100189,51.898835,93.374688,90.770138,83.62531899999999,79.142905,79.454319,88.104838,99.649052,108.164777,38.60543,87.44705,63.011146,98.989807,70.62867,75.60526899999999,65.69819,64.89540799999999,101.332589,99.379474,86.214715,86.79111999999999,77.37776600000001,78.684779,84.927839,99.13829799999999
PF3D7_1322000,5.5608260000000005,3.6745699999999997,2.9603479999999998,2.363664,1.1137540000000001,0.922524,0.8158489999999999,1.06082,1.722759,5.4400889999999995,12.32167,25.397593,37.084676,143.408455,175.412628,155.952976,4.790891,2.745968,2.748442,2.300035,1.5860889999999999,1.0587389999999999,0.610694,0.532612,2.4113700000000002,6.4404069999999995,14.001535,29.153665999999998,52.247653,158.433605,183.534557,165.752095,5.5799,4.979482,2.141275,2.3995189999999997,1.679631,1.388406,1.455184,0.9228940000000001,1.538157,3.3878019999999998,10.763976,15.746595999999998,28.402872,90.594827,100.381934,124.083905,7.394315,4.4663949999999994,3.4622629999999996,1.908842,1.875386,1.643083,1.016537,0.88655,2.199318,4.093128,9.670138,20.190607,33.650377,78.09615,102.876837,154.714814
PF3D7_1322100,140.686104,128.66308999999998,131.85828500000002,115.918025,80.023622,75.632711,52.807026,31.315678000000002,31.090079,31.750878999999998,31.879408,30.977641,23.214956,16.059421,13.48761,9.988125,145.951105,144.592859,127.629021,106.627982,87.245654,73.02622,56.905131000000004,34.436243,32.026263,34.762757,29.783061,31.693209999999997,28.469305,13.13925,9.554808999999999,8.871448,154.867311,153.227478,132.01345,136.418851,97.454933,81.705618,60.237275,40.227559,42.870267999999996,41.077923,36.951516999999996,35.448929,26.447962,32.562585,28.564257,27.083159000000002,152.199632,145.293959,133.120605,147.987013,89.481635,82.13201600000001,64.112015,37.568853000000004,50.871811,50.832063,39.136708,35.77633,29.358337,30.441366,25.783360000000002,30.257045
PF3D7_1322200,0.804285,0.569773,0.6768149999999999,0.64803,0.465496,0.6365029999999999,0.996282,2.711297,6.243967,10.312579,15.158373000000001,19.930421,21.632308,57.759034,76.387945,79.803086,0.91261,0.7815,0.714802,0.637596,0.657699,0.833622,0.986439,3.0391790000000003,7.235933,12.88994,16.439707000000002,23.534357,30.716427000000003,65.41288,83.102681,82.475409,1.0345520000000001,0.797909,0.6619189999999999,0.884274,0.7501260000000001,0.865242,1.046135,2.042163,5.436045,9.076647999999999,13.257454000000001,15.34905,17.578264,46.772617,51.358556,62.573259,0.9675290000000001,0.7303310000000001,1.015205,0.786311,0.747213,0.9076,1.105341,1.9151669999999998,6.245280999999999,11.960113,13.5806,19.006391,23.428929,39.688493,50.339084,68.0924
PF3D7_1322300,0.244885,0.649079,0.853734,1.24445,0.976366,1.0241719999999999,0.564102,0.479405,1.0871819999999999,2.821102,7.0286100000000005,15.691868,15.422119,27.809933,26.245853000000004,20.90065,0.138215,0.617786,0.662974,0.914422,0.9006270000000001,0.795347,0.593738,0.45786499999999997,1.08409,4.227971,9.540484,16.826239,23.64775,27.763040999999998,24.221295,20.609399,0.322281,0.5030060000000001,0.986986,1.101048,1.291242,0.7694979999999999,0.509571,0.591164,0.704488,1.956991,6.741125,8.983077999999999,11.614576,19.092317,20.476582999999998,22.40961,0.41500600000000004,0.52803,1.2491,1.08311,0.9715020000000001,0.7706970000000001,0.563878,0.363127,1.074033,2.4782,6.135543,11.810161,14.686442000000001,17.235362,20.740954000000002,30.152146999999996
PF3D7_1322500,3.0923529999999997,0.9045489999999999,0.818172,0.81038,0.630993,0.45005200000000006,0.258923,0.330162,0.30547399999999997,0.8194100000000001,1.316323,2.482139,6.919797999999999,67.973395,124.14551399999999,154.104725,2.764326,1.29682,0.519867,0.359205,0.519267,0.37766700000000003,0.242894,0.309111,0.286748,0.529523,1.48425,3.341354,10.839300999999999,84.043974,152.220575,185.881328,2.973564,1.179144,0.603615,1.468664,0.73773,0.369809,0.379567,0.316944,0.46526899999999993,0.530461,1.4106379999999998,2.321792,4.485737,48.071479,73.98611600000001,102.53184300000001,3.3529910000000003,2.967311,1.2754860000000001,0.9021319999999999,0.639258,0.555638,0.42653,0.42661000000000004,0.823693,0.8240870000000001,1.666693,3.435799,6.710458999999999,32.199858,61.642747,97.429639
PF3D7_1322600,0.698627,0.16348,0.36348,0.251121,0.143098,0.077544,0.085212,0.11101199999999999,0.287074,0.159028,0.307394,0.745462,1.305353,14.444948000000002,33.998239,42.810266999999996,0.741537,0.217744,0.091408,0.113,0.11201400000000002,0.121966,0.11603599999999999,0.120348,0.20676999999999998,0.09488300000000001,0.305229,0.552419,1.004513,18.27975,37.437727,57.565525,0.8791530000000001,0.416382,0.296155,0.20870300000000003,0.057543,0.26848099999999997,0.080972,0.136695,0.165284,0.137301,0.426544,0.613851,0.668931,11.378993,16.068635999999998,23.788592,1.304497,0.500437,0.084972,0.19520099999999999,0.192618,0.19916099999999998,0.32792,0.0,0.133046,0.377215,0.44872700000000004,0.570004,0.760995,4.929284,12.82593,21.71904
PF3D7_1322700,0.0,0.0,0.0,0.372033,0.303633,0.0,0.060592999999999994,0.042441,0.38915900000000003,0.551871,1.0916569999999999,2.506673,3.7198279999999997,8.420418,9.55613,7.092333999999999,0.23879299999999998,0.0,0.176084,0.10639900000000001,0.0,0.155731,0.0,0.091684,0.039195999999999995,0.358249,0.8105289999999999,2.991692,6.938078999999999,10.418401,7.614989,7.498575,0.15723800000000002,0.13174,0.0,0.100025,0.0,0.5958289999999999,0.0,0.065971,0.116224,0.21756799999999998,0.852983,1.681544,1.9380009999999999,6.388514,6.556344,8.786610000000001,0.0,0.0,0.0,0.5061180000000001,0.0,0.095684,0.0,0.154421,0.21034299999999997,0.6736770000000001,0.686811,1.9604130000000002,2.946284,6.564908999999999,9.103222,13.027294
PF3D7_1322800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225721,0.691403,3.069628,8.521702000000001,27.663943,35.174763,21.845359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021309,4.792573,11.363256,28.159278999999998,35.32185,32.53138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260909,0.512011,2.2972029999999997,3.462046,12.937743,20.593606,29.811388,0.0,0.0,0.0,0.0,0.0,1.151976,0.0,0.0,0.0,0.0,0.962059,2.020892,8.294738,10.43973,19.092271,39.85183
PF3D7_1323000,7.271862,22.67026,21.467543,27.094094000000002,15.466228,14.422325,12.053289,18.861795,29.184496000000003,38.195746,21.252557999999997,18.285019000000002,11.490496,20.578699,20.089779999999998,17.482653,9.669242,22.056889,22.199925,25.50965,15.918204999999999,15.403389,9.164699,16.253087,21.756883,26.556846999999998,13.061492999999999,12.765448,9.749807,19.611979,18.600783,17.625879,11.042096,21.503147,22.876427,25.668934,20.540174,17.141401000000002,11.118685000000001,24.992068,47.011631,57.23993299999999,42.824303,33.547191,20.659077,35.509903,64.115758,51.35333,11.848147,21.327184,27.030298,32.392022,22.544613000000002,13.797849,11.832604,26.062582,47.719982,40.946382,26.287736,22.905821,16.049452,28.776455,38.784664,46.046628000000005
PF3D7_1323100,642.547093,965.1675789999999,1464.8856660000001,1701.744479,1941.06275,1848.95353,2045.205166,2430.79428,2819.1218489999997,3333.47442,2991.9689510000003,2911.633581,2446.611919,1882.3891210000002,1589.2419109999998,1175.760099,681.106093,1109.3984369999998,1688.965759,1761.972043,1893.758009,1997.804769,2126.1141620000003,2479.016126,2888.5217030000003,3237.666758,2892.24816,2713.840095,2353.878179,1807.484471,1320.032424,974.107555,711.271392,1057.8187460000001,1521.112947,1659.399635,1806.057017,1872.22695,2119.407707,2226.360912,3247.887191,3316.52907,2726.9372350000003,2650.236159,2180.795593,1978.8343399999999,1834.7584329999997,1597.785852,603.451102,1022.7544720000001,1531.582467,2127.396288,1867.149095,1958.724331,1951.270047,2387.021632,2991.074202,3145.0111079999997,2712.615406,2535.446409,2354.7153,2099.142295,1861.314173,1693.9991100000002
PF3D7_1323200,217.35339900000002,421.330154,669.179175,780.53139,713.315907,700.4358,639.787382,841.553636,916.0595810000001,868.42941,748.5131,673.311494,645.7278769999999,865.2908,951.072539,734.532326,216.48421299999998,484.904378,779.916789,772.797475,797.557197,701.946697,689.738029,800.5977849999999,879.685281,893.0992970000001,681.089862,721.934261,646.2631150000001,833.318737,815.226596,679.347025,255.440736,488.847108,616.315255,728.7806519999999,834.9151049999999,706.645997,746.165722,797.827855,693.204599,705.037049,732.503746,690.997374,610.682176,841.5780380000001,765.562573,644.593068,244.396171,386.464467,728.443326,622.432696,830.630947,656.577226,719.804481,691.321779,761.1189969999999,766.7171179999999,715.989652,688.177978,665.155436,807.224929,801.960336,740.304338
PF3D7_1323300,0.579176,0.39205100000000004,0.8958219999999999,2.916084,1.396131,2.256728,2.230649,3.8168949999999997,6.335498,5.207125,5.555568,8.653078,10.595885,48.250833,63.431183,51.83415,0.48298599999999997,1.053788,2.1213189999999997,1.879256,2.488553,1.946914,2.064246,3.245217,4.814123,5.084886,5.273518,8.176664,17.899286,52.056765000000006,63.217994,55.753617000000006,0.53384,1.027907,1.238895,2.243168,1.8046330000000002,1.998547,2.4259020000000002,3.871742,5.063631,5.833983,6.153267,5.257434,7.685336,29.002453000000003,37.027133,44.618203,0.523802,0.65922,1.391325,2.360906,2.331432,2.389434,1.781514,3.8809150000000003,7.489922999999999,5.47662,6.084586,6.047594,9.447463,20.448709,35.373301,61.642993000000004
PF3D7_1323400,519.234921,1066.976568,1608.4823789999998,1724.677761,2007.316695,1935.14584,2234.999786,2150.142632,2874.815747,4217.212327,3860.719789,4657.043419,3282.1484769999997,2956.8922620000003,2304.927236,1806.7413210000002,491.520304,1198.6003460000002,1614.801166,1806.850334,1937.999878,2139.09678,2357.209779,2600.3592559999997,3470.448675,4160.179846,4220.051997,4083.8265020000003,3784.466121,2773.749456,2098.6576489999998,1447.847184,470.328692,1101.665499,1612.014791,1872.2493829999999,1774.762682,1957.4354649999998,2170.8483969999997,2110.2389559999997,4391.696540999999,4320.058006,3486.1296380000003,3529.478367,3290.667911,3349.294621,2765.766057,2660.434727,463.29239299999995,1289.666819,1373.375048,3024.930609,1847.671751,2262.948453,2242.031047,2282.919859,3973.215057,4182.714115,3621.220303,3655.6198159999994,3252.330202,3544.9137939999996,3138.107788,2573.793018
PF3D7_1323500,14.862224,47.547173,82.393599,93.70311600000001,108.987597,116.74239399999999,109.940583,115.11921699999999,144.060417,129.088187,117.705694,117.212399,100.577007,182.652047,224.167529,180.74514,14.235566,45.990487,95.134403,100.748369,112.78803899999998,114.580519,117.217052,113.83956699999999,126.37233799999998,126.75776,104.56164799999999,105.382042,110.07860900000001,204.44831100000002,215.372346,182.33144199999998,11.959023,47.122104,82.380767,106.92773500000001,105.46670900000001,115.659299,111.83411399999999,117.80266499999999,129.883951,138.870823,118.037723,116.22303400000001,100.667549,156.23836699999998,151.291526,142.495858,11.673596,43.670444,81.274571,112.087254,109.76776399999999,115.008549,105.608639,118.329803,149.568383,144.275164,117.18348200000001,108.99028500000001,97.15464899999999,127.8473,146.18024,185.127963
PF3D7_1323600,1.03051,0.512355,0.710959,0.887625,0.7443270000000001,0.771154,0.5237890000000001,4.74561,10.928489,28.356052000000002,39.491576,44.040884999999996,50.360551,89.26592,87.47234499999999,70.027592,0.315208,0.819349,1.311092,0.508322,0.36391799999999996,0.761718,1.148191,7.222639,14.916124,30.646492,36.926437,54.100388,63.15014300000001,85.122109,75.995544,61.278754000000006,0.418009,0.807268,0.722863,0.47550699999999996,0.524189,0.156797,0.609358,2.802302,11.815564,19.879884,27.88985,30.52085,38.287178000000004,80.412685,72.089828,62.769564,0.723534,0.905012,0.33050100000000004,1.590271,0.43582299999999996,0.612011,0.996086,3.4937980000000004,12.140288,23.591286,29.872982,38.9648,43.478190999999995,68.413124,76.684375,75.88738199999999
PF3D7_1323700,85.582621,56.809672,25.164216,17.959864000000003,8.701716000000001,8.191301,6.218319,4.320974,5.698983999999999,4.439472,5.948333,8.335255,21.071448999999998,315.152948,994.177916,1699.248521,70.91500400000001,40.451874,25.388598,16.754313,12.169993,7.823225,4.803203,4.187266,4.107271,3.422075,4.042008,9.199435000000001,22.333061999999998,415.43554900000004,1317.923366,2137.306205,81.535876,50.597124,21.924055,20.368008,13.273367000000002,10.497479,7.842252,4.824505,3.704473,4.778306,5.8646910000000005,8.659781,21.565722,297.594548,673.847795,823.150455,79.625422,55.23164499999999,23.151522,17.339526,11.505285,8.48535,6.9619990000000005,7.089860000000001,4.111848,6.053928,4.535966,13.906207,27.05319,151.165965,393.966926,657.075762
PF3D7_1323800,2.4741400000000002,7.561462,16.081189000000002,16.354774,13.484626,15.144294,11.157333,7.822853,9.111092,6.346153,6.535906,7.9228309999999995,5.959816,15.939466,17.280369,13.707685000000001,2.690061,8.256994,17.649542,16.449313,16.771442999999998,12.538257000000002,11.465858,7.041183999999999,6.9111460000000005,6.531207,6.173495,6.852955000000001,8.151615,17.472073,17.196593,13.833798000000002,2.657787,9.800087,16.122979,21.112323,18.15215,15.126692000000002,13.871003,9.85305,7.561468,8.504071000000001,7.8148100000000005,6.447271,5.528834,13.806794,12.984232,12.634859,2.20475,7.840471000000001,16.011832000000002,18.784043,17.474941,13.775685999999999,13.560642999999999,9.471641,9.855614,10.279156,6.405933999999999,7.145900999999999,6.476025,11.663377,12.771177,18.458878
PF3D7_1323900,16.402514,37.799845,50.162451000000004,55.860139000000004,63.138406999999994,54.269518000000005,41.712333,30.213013,37.256359,29.361734000000002,27.576346,35.697934000000004,20.885127999999998,24.341735,23.82039,21.238781,13.043759,34.528782,61.032422,52.240056,55.628083,48.604335,41.822709,28.545955,30.398063,29.860509000000004,25.645318,28.754647,27.010170000000002,23.010728,23.815017,23.796943,11.113771,42.923576000000004,49.450701,64.87312,59.363517,49.02454,48.242544,36.756038000000004,31.986646,38.582921,31.629681,28.347432,22.329245999999998,28.516289,30.760176,34.442068,15.844157000000001,36.468432,53.71720500000001,61.74963399999999,59.053175,49.272995,46.651352,36.293498,43.400694,39.694752,36.149825,29.612371000000003,25.40266,25.684497,29.14815,43.361358
PF3D7_1324000,0.661816,1.976482,14.096201999999998,25.913244,27.698519,31.312084000000002,28.241764,22.278022,26.977009000000002,25.000092000000002,22.781367000000003,26.168507,16.568474,14.225508,14.904297,14.264273000000001,0.6421020000000001,2.281818,19.784912,30.366327000000002,34.323910999999995,33.287892,30.196184000000002,22.539153,24.375315,27.121685999999997,21.126117,23.046411,20.323075,13.130436999999999,13.383718,15.457876,0.517455,3.737655,15.230439000000002,30.826534999999996,35.065575,34.183869,33.937952,25.434494,24.821253,28.902826,26.277261,22.652338,16.331378,18.716225,18.107858,21.288332,0.8026939999999999,2.477464,16.81946,30.347738,33.716190999999995,33.010902,31.750589,23.76877,31.415045000000003,32.891228000000005,25.450805,23.411423000000003,18.878104999999998,16.850512,17.411791,23.658409
PF3D7_1324100,1.347877,0.43059200000000003,2.0466740000000003,0.924783,1.0811959999999998,1.0539690000000002,0.6065229999999999,0.708737,2.365976,4.276502,9.52639,17.371591,29.070341,65.658529,74.824306,75.48023,0.6947,0.246104,1.002997,0.876333,1.0615290000000002,1.341585,0.829016,0.672301,1.9720630000000001,4.638091,10.884263,24.243291,40.11973,70.317862,74.842507,80.001862,1.050459,0.593009,1.713234,1.145538,0.7462260000000001,0.885257,1.401383,1.091062,2.0709459999999997,2.950374,10.16733,12.825872,20.364148,49.626113000000004,59.379045,64.655564,1.077489,1.070599,0.847657,1.730261,1.270408,0.894201,0.695886,1.282986,3.0526240000000002,4.214452,7.078384,16.347735999999998,27.736101,45.211974,56.218886,73.01796800000001
PF3D7_1324200,48.488687,106.452777,145.857976,151.919242,132.961194,124.28406799999999,108.99533400000001,79.40706899999999,72.571097,80.10289,74.768103,91.18141800000001,60.671853000000006,117.285444,106.93121799999999,88.011985,55.805383,106.313724,150.984352,140.212097,149.417493,107.084448,104.908156,80.761299,73.663094,95.528562,76.790523,86.693283,86.418413,114.291858,96.412881,82.896087,45.784795,126.42035,152.460006,178.097278,155.913553,124.34262700000001,102.928768,89.09830799999999,83.311748,86.20484300000001,87.05009799999999,79.75595200000001,71.42286800000001,108.84194699999999,98.091241,96.359388,49.169827000000005,118.89933,169.168497,167.573883,144.115979,118.731656,118.835673,91.087592,98.967522,98.400191,85.25948100000001,93.271302,74.579755,103.421639,100.716578,100.01361999999999
PF3D7_1324300,4.5782419999999995,5.985492,8.16778,7.655092,4.2276,2.946777,2.145804,2.237152,2.800511,2.302149,3.42421,5.544741999999999,6.4870529999999995,7.994039,7.417961999999999,5.769017,5.035735,6.582323,9.833331,7.2397279999999995,4.115739,2.3812349999999998,1.685573,1.808007,1.916836,2.251271,4.224001,6.727922,8.985489,6.922425,6.258215,5.324796,5.50216,6.9745550000000005,8.087166,8.890691,5.7858220000000005,3.238766,2.313244,3.094651,3.3890919999999998,3.3324589999999996,4.00617,4.5260620000000005,5.32598,7.524217,7.861853999999999,8.760988000000001,5.3186599999999995,5.662591,9.174941,7.853369,5.4294970000000005,3.0509009999999996,2.251936,2.938798,4.213227,4.0272809999999994,3.566193,5.5929910000000005,7.365769,7.452777,7.445967,11.236616
PF3D7_1324400,302.920922,280.917714,303.31400099999996,291.432112,268.915013,256.587535,227.13393399999998,83.558503,106.054405,81.649141,114.39989399999999,92.63703100000001,67.76595999999999,120.630228,129.10204099999999,104.956566,303.761666,291.702501,355.45696,308.548878,309.255365,254.74926499999998,217.924413,86.262546,66.385897,73.198615,72.323229,88.787529,94.97762,120.35546399999998,104.49959,102.461472,289.793656,338.269111,295.88903799999997,327.99689700000005,317.380496,266.137279,240.042462,121.640355,126.211225,139.897568,88.844961,93.818838,74.882864,123.41935500000001,128.80309,133.144746,330.894821,326.318469,352.027904,480.244221,286.388793,292.703511,215.634336,120.63861100000001,137.07863999999998,144.674188,94.715816,91.144743,87.651349,96.52868199999999,119.018752,142.785661
PF3D7_1324500,0.369239,0.15145699999999998,0.167914,0.080057,0.11813199999999999,0.077011,0.021546,0.40011199999999997,0.9880479999999999,3.494422,9.296566,18.130287,24.180167,44.309321000000004,44.714789,34.006521,0.194168,0.15103,0.111697,0.091861,0.068878,0.033237,0.060663,0.32587,1.262928,4.2679540000000005,12.505842999999999,22.819546,36.65657,45.162690999999995,40.002953000000005,34.097048,0.298235,0.310313,0.029914999999999997,0.2345,0.141149,0.0425,0.14843800000000001,0.166774,1.094327,2.600834,7.528027000000001,11.73348,18.878953,34.470301,33.319316,37.866315,0.247486,0.144897,0.384941,0.153002,0.29596100000000003,0.164404,0.13386199999999998,0.263272,1.213028,2.653569,8.11337,16.129797,21.929833,33.057234,37.449431,48.934490000000004
PF3D7_1324600,0.166047,0.103486,0.131215,0.214669,0.08301599999999999,0.095661,0.149134,0.18071500000000001,0.5438149999999999,0.768429,2.360965,4.592613,6.259622,11.655739,10.90409,8.89055,0.140587,0.148119,0.142483,0.10258900000000001,0.07335499999999999,0.13795,0.115031,0.113604,0.310295,1.388396,3.082995,5.534973,8.627008,10.644032000000001,9.82751,9.100525,0.161891,0.134768,0.066108,0.14968299999999998,0.31546799999999997,0.08161900000000001,0.15782000000000002,0.203853,0.218367,0.681685,2.22974,3.070779,4.919314,9.553313000000001,8.914686,9.767008,0.194949,0.105295,0.134326,0.096742,0.184021,0.129011,0.134209,0.194324,0.32664499999999996,1.0509819999999999,2.50975,4.370908,6.064148,9.276199,9.250347,13.028503
PF3D7_1324700,84.285793,105.813929,119.671038,118.564369,121.1429,120.061249,103.067238,60.408798,56.342696,51.910821999999996,54.863477,49.987689,60.68863399999999,128.71238799999998,194.955058,216.6283,91.322418,97.872972,109.543048,129.16358,129.646273,112.29953300000001,127.758563,60.534256000000006,52.399025,51.187246,50.905815000000004,55.407377000000004,65.254437,141.4602,218.94608300000002,253.069361,89.536508,101.692402,129.005023,128.913677,121.06674199999999,111.734594,105.68455900000001,76.876764,71.269518,65.784973,59.13759,58.98511800000001,62.246267,124.092975,147.385868,154.215745,95.822649,115.291094,112.555058,109.97690700000001,115.116703,115.530621,101.203948,89.886615,76.570302,63.984570999999995,58.937247,65.012436,62.997707999999996,97.151189,135.962223,153.971217
PF3D7_1324800,1.2249729999999999,2.239091,5.4279839999999995,6.752157,5.7696309999999995,8.216316,8.559931,11.811521,15.042565,28.631921000000002,36.969366,63.822708999999996,79.429092,159.024711,173.148131,141.883352,1.4737049999999998,2.497275,5.008198,7.083369,7.54397,8.322676,8.651568,13.039284,15.34826,25.160368,42.37956,72.483488,107.915264,162.14314099999999,149.050471,124.62143600000002,1.914532,2.806084,4.58562,7.267792,7.806225,7.941528,7.482216,17.43746,40.527142,36.090664000000004,43.412711,45.668543,66.747638,127.25043500000001,137.47091899999998,141.673087,1.737271,2.14339,6.138577,8.193218,7.866280000000001,9.516154,9.306287,19.980481,39.59455,33.477282,37.67927,55.104673999999996,73.871949,127.702685,148.87852,151.860687
PF3D7_1324900,340.563008,628.162117,964.413073,1244.366437,1960.420464,2219.272649,2846.2630050000002,3068.5644230000003,2945.718822,3494.0948009999997,4684.239578,5522.868368,7227.473806999999,3346.737494,2428.936076,1873.9884719999998,310.41841800000003,584.260324,997.8622039999999,1360.292146,1661.851191,2049.232982,2747.868014,3029.26795,3202.080281,3717.6321159999998,5728.335548,5944.979088,6116.652003,2891.525701,2034.404652,1375.965146,272.71834,518.719279,1017.8032289999999,1159.4108210000002,1551.347885,1988.8630600000001,2175.330589,2940.722427,3285.587992,3145.960251,4184.596415999999,5145.133691,6733.95455,4030.04754,3618.01579,3391.0320899999997,262.962565,666.42124,960.8421910000001,1262.2266789999999,1623.687343,2045.351507,2343.915703,3603.0355560000003,2795.886173,2716.329602,4157.5581600000005,5091.271918,6247.619931,4867.716892,4061.5723780000003,3300.225203
PF3D7_1325000,102.96635,211.90387599999997,313.336436,302.2478,226.143881,252.05614300000002,255.30712799999998,354.465392,368.476262,334.56948,409.691591,424.858986,636.683707,524.46681,526.6082299999999,370.593702,101.052724,175.785495,203.791706,283.827094,333.475963,267.417097,299.495129,316.679286,409.261273,363.267344,454.38240199999996,497.130727,604.897273,518.597372,414.496998,336.397879,120.30444399999999,249.22491800000003,251.715288,249.738649,249.562512,309.884248,267.045692,321.593744,347.941121,334.050229,404.477622,503.76498300000003,709.1729320000001,580.600437,552.158787,497.202297,87.19391800000001,179.94889799999999,260.439206,208.626832,201.908311,270.980252,324.31539,288.98423399999996,373.57315800000003,298.26558,453.118825,480.70957300000003,591.0244799999999,717.572017,628.2397599999999,483.01235
PF3D7_1325100,457.26776500000005,660.92851,648.180424,701.928667,717.2163820000001,710.327444,673.133033,559.759678,527.709837,581.9760980000001,585.516057,605.8686280000001,603.8010320000001,497.10365199999995,411.71044700000004,320.198171,439.285131,615.591807,623.634453,704.767325,684.8433719999999,692.8683,680.0737190000001,553.694531,535.201917,558.706196,600.454399,631.630528,647.501034,464.062895,343.3139,269.731431,421.451964,588.67023,649.299346,709.004529,683.612902,680.134475,607.315043,573.480499,614.0503160000001,595.4312719999999,601.22062,602.0018809999999,599.531896,588.5245530000001,541.6438360000001,495.25131100000004,390.296797,669.75171,629.238549,773.393996,703.471907,666.244174,640.828663,634.66439,601.752438,573.894764,622.866005,638.822404,608.877875,652.97499,562.65071,529.954767
PF3D7_1325400,0.84785,0.455212,0.348094,0.28707699999999997,0.197902,0.19024000000000002,0.146767,0.263283,0.29240700000000003,0.450525,0.944298,2.3925509999999997,4.339815,37.729929,61.067337,70.56054,0.717802,0.427072,0.42823100000000003,0.306164,0.294295,0.212998,0.152862,0.195696,0.21828899999999998,0.540172,1.031739,3.026596,9.19053,45.132517,71.578681,77.903945,0.893091,0.6121489999999999,0.363606,0.508359,0.301142,0.29439699999999996,0.21095300000000003,0.213617,0.398073,0.49180100000000004,0.871834,1.499306,3.5222949999999997,25.262563,32.70008,44.861538,1.018545,0.588956,0.470028,0.526679,0.28248,0.325006,0.22824699999999998,0.258794,0.540262,0.787129,0.9560290000000001,2.184466,5.1543,17.831085,26.985647999999998,49.64727
PF3D7_1325500,0.0,0.14976199999999998,0.16474,0.070768,0.033351,0.083091,0.099267,0.17018,1.346842,3.319437,9.382438,19.134311,15.674575,12.109950999999999,8.689456,6.499802,0.23822,0.18693900000000002,0.13205799999999998,0.12164000000000001,0.040582,0.0,0.082329,0.296602,1.678052,4.836119999999999,11.993853999999999,17.964783999999998,19.628664999999998,10.110358,7.0668429999999995,6.978827000000001,0.057338,0.049907,0.10661099999999998,0.22646599999999997,0.124928,0.112773,0.02925,0.394823,1.11499,3.2520540000000002,7.538282000000001,8.794955999999999,11.010597,14.766895000000002,13.5557,13.323839000000001,0.11019200000000001,0.13053,0.061702999999999994,0.10744000000000001,0.23071,0.071986,0.033856,0.202949,0.9968790000000001,2.961602,7.297076,12.358671000000001,13.182348000000001,16.083246,15.457265,18.033089999999998
PF3D7_1325600,0.0,0.0,0.0,0.0,0.0,0.0,0.20389100000000002,0.990136,1.037999,3.2926830000000002,9.777128999999999,15.644635999999998,14.164144,49.172824,83.959956,73.790047,0.363792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632634,3.156134,7.526797,14.011463000000001,26.006204,60.986059,86.42265400000001,108.95286999999999,0.0,0.531424,0.0,0.0,0.44904099999999997,0.0,0.33464,0.269579,0.934902,1.551981,7.5286539999999995,6.571174000000001,12.829636,30.883222999999997,42.797543,56.199101,0.553602,0.0,0.0,0.0,1.025282,0.0,0.732709,0.512663,1.020538,2.76142,7.0933589999999995,9.570445,14.134965,21.564516,36.99325,82.07508
PF3D7_1325700,1.205965,4.750687999999999,0.0,0.0,0.0,0.0,0.664484,8.548371000000001,17.939166,23.316936,35.135206,26.540290999999996,34.315339,81.563377,73.439553,72.90586,0.0,0.0,0.0,0.0,0.0,0.0,0.9219569999999999,3.888872,17.588002,30.08851,19.699166,33.819088,49.263645000000004,86.379644,73.834615,67.21979499999999,0.0,0.0,0.0,0.0,1.561275,0.0,0.0,4.636723,10.152026,24.196491,25.919998,25.487445,22.202262,67.24504,55.170111,81.863331,1.9141009999999998,0.0,2.333456,0.0,0.0,0.0,0.0,4.612878,10.98512,30.266187,27.922862,32.061877,36.904945,63.362966,72.702688,83.225799
