"","AA01","AA02","AA03","AA04","AA05","AA06","AA07","AA08","AA09","AA10","AA11","AA12","AA13","AA14","AA15","AA16","AS01","AS02","AS03","AS04","AS05","AS06","AS07","AS08","AS09","AS10","AS11","AS12","AS13","AS14","AS15","AS16"
"PF3D7_0713500",331,193,696,298,1597.015,855,300,44,386,193,1705,232,108,378,19,865,598,277,177,1629,1863.816,73,258,17,207,47,184,40,90,1049,85,82
"PF3D7_0713600",140,30,379.003,90,1469,347,119,32,292,60,1702,33,24,351,14,487.007,361,200,81,1426,801,15,159,0,35,17,82,31,39,873,15,15
"PF3D7_0713700",66.999,264,2085.542,594,225.303,728.428,196,438,123.804,69,167.964,564,23,75.597,28,2063.878,73,175,150,340,613.007,166.943,96,136,41,117,52,215,311,73.015,293,770
"PF3D7_0713800",25.001,13,259.187,14,216.387,35,18,1,26.196,18,173.036,9,5,72.403,4,139.076,37,57,20,223.019,87,13.057,29,0,6,5,17,4,14,79.985,9,4
"PF3D7_0713900",3829.162,1802.238,31705.974,9415.608,13679.983,17797.129,5487.913,1395.838,4284.397,2004.121,16743.678,6815.031,344.99,5059.931,830.289,36203.66,3911.331,2637.465,2789.912,15279.514,19402.089,3307.335,4074.833,570.359,1476.611,2393.808,1235.717,1084.748,1628.143,5313.339,2153.279,5788.389
"PF3D7_0714000",1320,3624,10707.351,5541,9018,15342.135,3224.546,2281,1939,2312,8738.99,6330.173,1029,4273.999,225,7534.206,8362.798,3096,3386,4480.181,15396.682,639,1936,481,1139,583,1549,1164,2001,4142,1217,3459
"PF3D7_0714100",44,8,21,1,113,95,18,6,21,12,140,5,16,46,1,59,63,24,11,80,125.009,3,12,0,8,0,25,2,0,83,2,2
"PF3D7_0714200",1274.133,1432,4384.005,2092.001,5842.001,8946.606,3359,406,1609,1737,7429.495,4413.05,525,3299.756,153,5162.473,5407.754,1105,1164.285,7448.635,12643.097,436.002,2305.006,86,1493,193,1190,253,634,2517.009,303.027,722.869
"PF3D7_0714300",1036,815,2081.15,1054.003,2375.009,7205.206,1320,235,1041,587,3738,1511.964,183,1263,102,2800.813,2363.238,426.012,870.002,2567,7447.601,139,945,47,805,124,553,84,170,1224.025,185,347
"PF3D7_0714400",2,13,99,17,23,21,3,5,1,5,22,14,1,6,1,174,13,13,6,25,52,10,2,0,4,1,4,7,15,16,7,8
"PF3D7_0714500",539.979,476.71,3259.33,839.575,876.596,2603.625,778.938,327.802,433.884,434.648,1268.821,1423.776,121.006,603.986,65.962,2772.471,1189.238,353.064,346.271,2585.914,4022.412,230.638,540.165,58.002,416.592,113.039,302.836,79.246,180.173,667.947,123.171,422.438
"PF3D7_0714600",372,266,2540.862,379,1505.054,3583.553,521,86,244.002,373,2532,540.056,37,814,53,2897.274,1160.007,183,361,4129.506,5531.856,150,431,20,227,149,121,68,93,545,162,195
"PF3D7_0715000",209,1139,903.58,1451,875,2372.145,612.326,323,490,572,750.008,1757,99,370,28,888,658,773,979,624.27,4221.966,231,226,58,383,85,421,218,305,242,215,1177
"PF3D7_0715100",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,1
"PF3D7_0715200",0,0,25.058,17.029,0,2.039,0,2.002,0,0,0,0,0,0,0,18.011,3.134,0,0,1.001,2.015,4.022,0,0,0,8.022,0,0,0,0,0,2.001
"PF3D7_0715300",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"PF3D7_0715400",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0715500",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0715600",1,0,1,18,0,3,0,9,0,0,0,7,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"PF3D7_0715700",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0715800",0,0,367,312,3,45,1,109,0,2,5,1,1,2,6,535,0,1,8,5,0,61,2,66,3,9,0,26,44,3,14,85
"PF3D7_0715900",0,0,182,143,3,36,2,35,0,0,1,5,1,1,7,342,0,0,3,1,0,52,0,24,1,7,0,11,15,4,2,23
"PF3D7_0716000",5900.483,4707.612,11483.015,7538.946,21971.837,25617.152,10510.293,1677,5679.49,5742.663,23306.68,11673.359,941,10480.848,457,17366.093,9640.164,5872.743,5891,23006.894,38849.264,1322.956,9635.265,291.516,3836,1222,2569,599,915.12,9237.374,1511.914,3497.309
"PF3D7_0716100",896,677.001,6134.292,2085.946,2453.595,5509.025,1672.981,369,933,917.045,3453.392,1644.351,155,1118,166,7379.729,2372.417,530,884,2945.49,6044.57,452,955.987,129,774,614,384,263,434,1335,466,1172.279
"PF3D7_0716200",3768.809,6833,23155.329,7560,12915.164,29656.803,8880.404,4404.022,5078,8171,16656.772,15491.011,1914.992,8238.354,465,31532.791,13011.733,12707.005,6370.001,33560.742,36994.166,1139,6219,858,4278.216,1683,4006,2175,5383,10939.418,3392.064,4652
"PF3D7_0716300",114,29,5871.096,2095,387,951.002,166,402,139,100,547,167,21,208,89,5766.13,210,122,140,548,545,651,140,207,61,220,51,199,384,458.863,266,1459
"PF3D7_0716400",53,171,212.808,143,247,471.895,118,40,109,48,292.62,496,6,97.992,6,267.512,73,207.108,157,300.092,521,4,75,4,19,10,49.91,31,21,139,44,85
"PF3D7_0716500",13.31,12,385.267,197,63,193.105,25,59,13,4,46.38,17,5,5.008,3,872.531,6,27.892,12,44.984,76,116,18,58,8,9,6.09,2,29,37,7,18
"PF3D7_0716600",4,0,151,83,26,16,13,39,1,1,15,6,1,12,0,101,6,3,2,21,5,30,3,9,1,0,1,5,17,26,4,45
"PF3D7_0716700",4,4,741.058,100.908,32,25,12,53,7,2,32.833,11.017,0,26,8,410.021,5.018,5,3,26,33.047,47,18,22,7,50,5,55,47,23,24,358
"PF3D7_0716800",3740,4236.965,26513.725,9771.255,12359.358,26909.015,6135.975,5771.175,3878,3213.576,16967.04,8662.993,967.987,5159.113,715,24916.895,7924.749,3994,5467,8457.255,20128.566,2936,2963,1149,2467,2182,3035,2310.01,4174.913,5060.999,2683,9153.347
"PF3D7_0716900",83,128,2442.442,975.996,191,420,148,199,148,79,280,232.969,18,54,63,2201.466,144,102,145,348,361.026,298,79,139,73,149,82,215,482,168,188,569
"PF3D7_0717000",1,0,8,2,1,1,0,0,0,0,2,3.031,0,0,1,4,3,2,0,2,1,0,0,0,0,0,0,0,0,2,0,1
"PF3D7_0717100",13,2,190,213,19,59,7,61,1,16,20,19,0,5,7,281.196,9,9,9,12,2,46,8,18,2,3,0,16,46,21,7,16
"PF3D7_0717200",340,303,14204.95,3340,892,2786.12,499,1282,367,186,1334.003,1508.219,45,378,467,17940.725,310,456.032,447,891,1619.974,2147,432,304,307,1180,223,1145,2384,499,1657,2017.41
"PF3D7_0717300",173,283,25575.424,6866.556,1308.052,1407.168,258,3293,691,187,1026.007,451,114,286,439,39150.089,248,500.12,435,351.498,1142.997,2179.4,316,1322.614,183,1900.522,268.237,3507,4631.366,571.999,4455.37,7381.818
"PF3D7_0717400",549,1039.945,18478.838,3262,2292.382,5167.569,931,1643,1022,554,2422.485,3219.678,118,932,333,29184.415,508,993,1016.022,2831.202,4294.088,2101.053,896,556,293,1281,554,1853.175,2197,676,2690,4216
"PF3D7_0717500",292,351,10662.666,1480.079,1826.974,1490.006,361,493,781,250,1718.515,759,66,418,281,16532.901,379,741.88,523,1315.502,1587.001,1116.279,423,292.001,122,856.478,320.763,1410,1357.645,574.096,1685.63,1671.182
"PF3D7_0717600",65,0,10519.937,1269,31,998,62,335,7,6,31,18,1,20,133,7662.341,2,1,49,16,7,961,13,322,22,103,2,84,326,32,47,47
"PF3D7_0717700",1507,2264,63487.253,12140,6239.997,11895.652,4461,9200.009,3241,1185,6156.088,8127,296.998,2822,1188,77909.848,2323,4105,3271,6577.976,9136.132,6383,1885,3413,764,4250,1200,6035.911,7891,2327,5842,19038.733
"PF3D7_0717800",17.001,16.788,445.603,96,132.003,115.432,16,15.028,52.008,30,57,64,1,9,16,872.964,9,23,24.116,92,78.349,83.963,36.021,13,4,24.976,7,16,23.002,17,14.144,61.004
"PF3D7_0717900",58,146,2760.014,643,169,776.06,173,451,143,59,146,639,1,21,81,2750.909,13,122,205,118.917,234.91,312,80,190,42,110,27,213,346,59,243,741
"PF3D7_0718000",18.198,55.234,11.06,43.005,483.29,325.711,64.22,3.07,66.153,23.091,188.22,238.937,0,84.078,0,16.606,81.544,106.595,48.013,259.801,436.561,4.085,56.087,1.142,20,0,37.441,3,2,44.215,2.458,3.209
"PF3D7_0718100",0,0,100,5,4,57,0,2,2,3,5,0,0,1,1,42,0,0,2,3,0,18,0,4,0,0,0,0,1,0,0,6
"PF3D7_0718300",0,0,4,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"PF3D7_0718400",9,0,124,320,10,415,35,92,1,0,6,20,0,4,7,261,6,0,19,4,0,106,0,99,1,0,1,6,34,8,3,8
"PF3D7_0718500",15,13,834.082,320,50,122,28,114,14,5,25,207.999,0,5,36,611.035,9,36,33,12,11,50,10,34,2,28,1,102,153,14,60,264.934
"PF3D7_0718600",9,0,38.015,6,19,12,4,5,2,4,6.018,16.001,0,3,6,78.012,0,1,2,6,4.018,16,5,1,2,0,3,5,1,5,2,14.066
"PF3D7_0718700",0,0,64,56,6,29.002,12,1,0,4,2,19,0,0,2,73,0,0,2,0,1,65,1,112,0,40,4,24,5,0,2,72
"PF3D7_0718800",0,0,7,2,9,5,1,1,0,1,8,2,1,0,0,30,0,2,3,1,6,8,0,5,3,2,1,0,0,0,0,1
"PF3D7_0718900",2,0,38,2,0,15,2,0,0,1,0,13,0,0,2,17,0,0,4,0,0,19,0,16,0,11,0,2,2,0,0,0
"PF3D7_0719000",2,10,788.025,121,21,49,16,64,5,2,6.999,49,1,6,9,811,4,28,12,72,31,32,7,24,2,31,5,33,69,14,43,120
"PF3D7_0719100",0,0,11,2,9,4,0,0,0,0,11,0,1,1,0,7,0,0,0,0,3,0,0,0,0,0,3,2,1,0,0,0
"PF3D7_0719200",0,0,27,0,6,0,1,0,0,0,0,1,0,1,0,58,0,1,0,2,0,0,0,3,0,0,0,0,0,2,4,1
"PF3D7_0719300",1252,1643,9336.352,2860.019,4109.404,10558.614,2459.908,1260,1605,1231,3694.609,4738,232,1612.995,226,10040.851,2629.833,1814,1374.995,5314.129,8467.616,912,1464.499,273,1026,465,904,762,828,1212,811,2664.055
"PF3D7_0719400",41.657,10.714,2397.347,318.431,701.631,126.834,50.139,69.24,92.844,11.643,539.582,31.778,14.264,243.308,7.964,405.664,99.611,150.961,45.029,237.466,143.233,40.951,37.729,24.96,8.893,123.158,40.802,92.51,88.039,314.721,169.604,523.427
"PF3D7_0719500",41,18,582.127,22,541.117,84,21,16,99,6,325.153,18,9,159,6,333.08,105.501,173.006,22,201.01,97,28,21.318,8,4,11,44.02,18,44.003,231,60,13
"PF3D7_0719600",2602.996,5781,56653.338,25501.26,14748.797,24177.941,4524.003,12116.019,6952,3558,12557.177,12839,1760,5583.977,1114,35155.375,8351.79,9662.71,8246.986,6350.626,17051.771,4116,3209,3261,2163,3620,3540.98,9218.929,15409.997,5747.076,6111,24181.135
"PF3D7_0719700",3372,7162.076,42007.598,17537.999,16179.975,17882.237,5250.998,7466.881,4552.117,5450.884,14062.933,10674.999,1289.569,5585.858,768,33394.241,8990.862,10092.248,6467,7732.385,15860.444,5032.38,4619,1543.857,2087,4382.006,2441,6908,9406.808,6334.96,5525.784,16610.032
"PF3D7_0719800",67,115,400.059,192,110,397,78,35,154,62,378,280,8,82,6,276,18,104,125,334,357,32,86,17,14,27,55,39,37,76,68,268
"PF3D7_0719900",1666,1985,6863.319,3874,7106.125,9854.553,3132,354,2756.42,1577,8732.4,5849.281,265,3767,169,9680.566,1634.232,2202,2085,10535,11770.706,358,2070.038,186,521,627.133,1321,608,588.009,3245.983,1394.013,3715.006
"PF3D7_0720000",263,571,1588.247,1003,793,1779.01,635,419,287,316,829.646,1036,115,301,28,1452.369,481,277,471.002,640,1975.242,107,245,118,288,122,206,195,311,310,177,1012
"PF3D7_0720100",281,617,1866.671,543,738,2163,330,230,311,403,715,678.79,95,516,27,2237.282,819,423,283,1798.051,3655.755,106,388,43,226,60,200.999,124,188,248,124,358
"PF3D7_0720200",116,258,3693.343,1241,339,1214,320,532,134,137,209,582,24,97,48,2546.856,276,119.581,345,269,806,281,120,146,114,113,38,174,370,161,168,891
"PF3D7_0720300",0,0,12,2,0,2,0,0,0,0,3,0,0,0,0,8,0,3,1,0,5,0,0,0,0,1,1,1,0,0,0,2
"PF3D7_0720400",169,452,1762.002,556,347,1374,384,205,216,130,231,627,1,70,55,1651.314,89,281,319,528,1156.612,108,173.05,88,108,60,103,93,85,48,78,925
"PF3D7_0720500",2,0,138,43,4,6,2,20,0,1,6,2,0,0,0,77.009,4,1,2,3,1.226,6.026,0,8,0,3,0,3,12,0,2,27
"PF3D7_0720600",194,468,2018.191,741.988,1177,1548,348,214.004,453,235,953,717,55,218,54,2740.608,354,686,496,593,1021.405,75,393,102,112,269,216,523,485,184,395,1507
"PF3D7_0720700",6370.993,5838.327,16236.147,10793.365,39290.437,34905.759,11214.749,2193.272,10914.246,7142.067,32680.593,16096.885,1847.169,12424.246,543.239,37336.159,14396.792,8124.984,7531.161,32464.003,53351.347,1121.343,10056.416,406.167,4165.545,3333.714,5472.347,2590.426,2219.052,11486.75,4476.424,9144.565
"PF3D7_0720800",127.509,60,448.421,311.747,923.53,412.2,159.569,120,170.218,65,642.892,69.034,32,213.731,15,541.149,152,181.842,86.771,823.533,619.001,84,180.777,51,23,21.931,103.312,29,36,210.437,40.295,65
"PF3D7_0720900",99.491,68,317,159.253,1565.76,201.964,129.308,55,263,60,1224.979,70,29,259.744,9,440,169,196.92,174,712.775,597,73,256.957,14,10,8.069,129,27,19,347.094,39.705,41
"PF3D7_0721000",680.003,473,4632.504,2519.578,9741.192,1931.299,961.094,443.327,1181.105,652.254,5016.2,2036.021,159.002,1585.064,168,8957.991,1228.022,1404.09,784.258,5765.667,5794.568,461.087,1080.38,145.001,352.446,224.024,770.044,308.982,342.055,2060.932,384.19,1880.707
"PF3D7_0721100",18,1,2388.294,1115,55,284,51,288,6,3,28,40,0,16,56,2708.592,4,16,40,35,10,284,11,96,10,68,2,45,177,32,9,380
"PF3D7_0721200",378,326,629.181,530,958,2001.084,434.145,141,522,395,660,472,114,257,27,932,812,235,235,827.605,1690.717,48,385,23,417,80,205,64,137,319.009,129,281
"PF3D7_0721300",1154,1018,11130.522,2197.445,3088.981,7681.175,2068,528,1085.508,1260,4308.011,2871.031,291.998,1892.054,216,8957.031,3275.595,1020,1016,6177.927,8587.984,587.356,1411,154.249,905.893,458,631.686,414,704,2152.995,723.846,1818.081
"PF3D7_0721400",9,2,133,91,32,125,29,28,12,4,46,55,0,16,4,168.018,19,11,11,66,53,22,6,10,3,1,2,7,11,29,11,5
"PF3D7_0721500",1,0,23.005,2,35.453,3.25,5.325,0,7,2.001,25.337,1.656,0,6.005,1,6.983,10.008,2,1,15.999,6.239,2.293,6.004,0,2.006,0,2,1.001,6.005,8,0,6.294
"PF3D7_0721600",2251,4969,60162.58,27041.977,15960.179,20930.435,6275,14551.63,6038.649,3900,12616.001,15368.733,1134,5256.612,1468,45400.13,13641.312,10769,8673.733,9093.238,14082.5,5384,3615.959,4806,1765,4473.897,2262,12088.795,14078,5282,8366.345,23603.995
"PF3D7_0721700",77,33,2007.558,74,1253,221,51,82,102,33,954,43,59,340,30,402,231,564,65,495,345.005,13,29,7,18,19,111,234,241,647,48,23
"PF3D7_0721800",279,797,2535.388,1933,1018,1995.841,792,1072,623,321,784.003,2034,86,327,77,2358.541,725,853,846,579,1472.128,384,463,296,217,256,265,447.083,827,1051,390,2203.394
"PF3D7_0721900",135.285,259,1589.043,594,457,672,244,259,161.189,118,533.193,552,60,205,28,1611.821,430,372,232,886.248,1216.658,117,157.63,64,107,48,90.999,140,306,331,132.001,240
"PF3D7_0722000",73,265,872.015,492,608,813,257,123,204,168,413.505,465,40,189,20,1080.353,353.964,207.831,234,849,1369.363,71,150,27,116.266,68,123,123,129,234,80,285.08
"PF3D7_0722100",129,243,2925.132,452,715,1269,231,159,222,108,687.619,745.051,43,261,45,1758,219,252,251,836,899.208,101,173,75,86,128,158,203,313,251,220,462
"PF3D7_0722200",15,6,164,6,199,73,22,3,32,5,150.381,11,5,42,7,131,59,29,18,128,73,5,20.055,1,3,4,17,6,13,73,4,4
"PF3D7_0722300",1140.49,886.419,4030.193,1505.624,5525.479,3137.734,1022.205,456.702,1483.616,901.292,6540.574,1557.498,257.541,1907.461,242.416,5983.335,1859.528,1111.809,698.366,4023.647,6556.606,392.261,708.689,156.704,696.175,669.944,923.053,436.06,355.841,2245.578,671.935,1347.1
"PF3D7_0722400",1822,3244.557,11672.665,5725,6074.024,10187.751,4065.002,3340.077,2297.001,2411,6881.222,7423.142,921,2520,314,10049.8,4886.041,4309.124,3106.398,4130.373,11282.049,1088,1864.249,707,1767,795,1824,1580,2528,3069.108,1334,5092
"PF3D7_0722500",1155.874,2276.001,16307.734,5670.802,7891.703,4614.599,1573.998,3275.459,1917.563,1631,7081.479,2498,570,3198.883,407.256,25700.321,4869.571,3375.636,1649,7671.805,8255.23,2283,2130.481,694,718,2001,901.996,2735.961,4032.853,3226.851,1944,4933
"PF3D7_0722600",1159.263,1467.053,6153.691,2111.637,6038.344,6401.605,1778.697,563.496,1265.233,1284.932,6588.722,2432.924,351.475,3073.012,186.75,9275.579,4034.124,1866.381,1097.015,8894.654,9968.83,571.848,1787.938,158.02,790.879,328.292,694.334,434.083,834,2974.381,445,1000.989
"PF3D7_0722700",6,14,453.092,262,47,100,28,46.995,21,13,30,82,2,17,9,302,40,10,40,25,27,35,11,11,6,3,10,23,61,23,16,64
"PF3D7_0722800",10,1,153,12,20,36,6,7,10,4,33,14,0,16,3,209,26,9,12,26,22,9,5,2,3,4,3,4,14,12,13,3
"PF3D7_0722900",0,0,1,1,11,3,2,0,1,1,3,1,0,1,0,0,0,3,3,4,11,0,0,0,2,0,1,0,0,8,0,0
"PF3D7_0723000",71,144,24,83,49,305.986,134,25,53,29,33,254.069,6,22.016,1,12,25,47,96,95,300,2,40,1,36.01,0,28,2,5,13,0,8
"PF3D7_0723100",0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0723200",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"PF3D7_0723300",20,74,5,42,30,100,97,5,4,7,33,210,3,9,0,21,26,35,18,43,62,1,29,2,27,4,8,3,1,10,0,1
"PF3D7_0723400",4748.01,1652.004,14091.074,5326.981,12113.93,19759.172,6154.693,802.015,2472.577,3329.318,17005.221,4618.954,439.008,5005.934,385.002,14881.415,13160.865,1799.924,3559.715,16128.253,27815.982,1064.965,4560.168,190.999,2102.136,1076.499,821,379,598,8027.197,523,1587.17
"PF3D7_0723500",10,13,250,39,12,107.003,23,13,11,5,14,82,0,4,3,146,19,14,14,31,29,9,3,2,4,9,1,17,28,4,26,81
"PF3D7_0723600",58,183,1024.31,575.004,376,967.1,214,275,135,91,154,574.217,15,59,35,1115.146,166,146,277,308,445.009,98,58,102,52,106,45,211,262,40,171,899.002
"PF3D7_0723700",318,80,4902.401,1866,1124,1015.002,381,322,243,134,782,442,35,168,192,5601.651,195.003,255.039,190.995,999.974,532,687,123.001,193,55,300,147,277,631,316,191,722
"PF3D7_0723800",36.714,9,1568.854,297.054,259.26,231.248,35.002,62.054,113.01,18.015,185.031,54.383,3,63.035,20,2116.11,108.86,51.001,48.002,305.155,140.788,112.023,37.009,18,7.008,104.248,25.957,22.17,41,39.011,9.37,47.026
"PF3D7_0723900",517,504,16960.185,3314.871,1205.285,3235.47,1079,938,499,293,2576,2497.15,63,470.008,393,15202.649,560.042,649,727.048,2942.152,3340.956,1500.656,704.017,402,418,1001,115,685.029,1159,786.077,978.538,2752
"PF3D7_0724000",3.052,9.087,269.194,70.072,55.001,19.003,3.002,14,18.362,8,56.021,9.254,0,11.992,4,258.744,9.001,13,7.126,53.497,38.044,16,6.006,3,10,11.09,5.001,15,20,13,4.086,44.442
"PF3D7_0724100",1132.925,452.367,5578.543,1664.517,2663.214,5660.112,1429.31,317.284,580.88,493.188,3186.184,941.002,60,1026.279,84,7132.622,1697.666,679,869,3968.265,5301.288,437,813.577,108,485.991,428,145.164,172.996,208.457,1184.842,368,738.266
"PF3D7_0724200",95,344,1597.533,268,397,757.192,287,237,119,87,312,620,8,74,54,1164.186,69,214,207,387,481,104,151,58,43,148,87,182,244,76,241,579
"PF3D7_0724300",2,8,102.006,14,13,24,2,4,2,1,10,38,0,2,7,56,2,15,2,10,16,3,3,1,1,5,1,10,31,1,17,21
"PF3D7_0724400",310,464,1194.667,747,420.588,2256.311,624,328.051,221,289,577,777,86.996,304,27,775,807,330,504,797.105,1725.514,103,342,68,211,34,168,90,173,323,110,358
"PF3D7_0724500",169,247,234,205,648.412,895,182,45,257,185,839,196,48,196,8,221,409,136,214,632.593,851.347,49,170,5,108,13,87,22,41,269,25,104
"PF3D7_0724600",34.374,26.103,106.564,22.581,109.607,194.167,77.039,4.414,11,21.236,68.581,143.417,0,28.399,5,39.722,18.938,14.129,23.276,108.207,299.916,5.13,38.032,1,5,3.032,1.002,1,4.008,58.543,2.001,14.135
"PF3D7_0724700",1157.962,965.631,8639.09,3077.448,5110.304,6117.131,1580.792,492.686,1936.413,835.188,5571.518,3039.572,258.3,1656.922,251.295,10051.564,1589.991,1341.037,1329.553,4208.167,7612.626,696.551,1006.219,190.001,838.207,711.122,923.667,515.889,668.294,1906.757,703.285,2474.534
"PF3D7_0724800",0,1,5,4,14,18.004,3,1,1,2,18,39,1,1,1,30.305,17,7,9,16,5,2.017,1,0,2,0,0,2,4,2,2,5
"PF3D7_0724900",11,0,13,3,155,13,6,0,18,3,108,3,2,25,0,87,9,11,4,19,49,6,15,0,8,9,17,9,1,16,22,3
"PF3D7_0725000",33.999,5,2908.371,185,198,132,48,30.468,82.038,13,148,39.013,8,29,63,1706.557,43,66.999,36.999,404,264,183,58,35,28,76,9,46,92,56,32,88.035
"PF3D7_0725100",725.051,1160,6883.476,1915.319,3604.805,3273.179,1324,651,1372.021,755,3062.009,1829.05,344,1090.549,183,8464.399,1370,1836.727,803,5235.423,6012.132,695,1109,257,607.001,444,579,806,1205,1371.843,532,1730
"PF3D7_0725200",123,289,1758.462,446,363,982,250,172,159,123,489,547,37,118,28,1500.085,369,309.273,268,829.999,1969.429,72,161,50,102,61,117,114,167,168.378,103,551
"PF3D7_0725300",566,1277,7004.319,2722.59,1753.823,5040.256,1457.947,633.959,1083.562,518.807,1251.025,2149,107,338,180,8404.89,1177.193,467.834,1056.308,996.997,4219.226,823,618,242,407,516,386,481.985,809,559.871,488.051,2321.541
"PF3D7_0725400",1,5,8,4,3,4,1,2,0,0,9,0,1,3,0,9,5,1,3,3,5,5,0,0,0,0,0,0,6,3,0,0
"PF3D7_0726100",2797.009,8304.644,893,7292,20589.696,19836.669,9894.588,1278.135,9581,5595.242,22688.504,18446.341,1602,10309.07,225,3025.005,12855.482,5551.218,7496.81,27431.253,60936.844,126,6907,60,3544,434,3275.798,460,794.055,11264,404,982
"PF3D7_0726200",51,5,2561.584,1148,558,728.002,113,131,28,18,422,23,6,152,102,2214.021,94,80,50,133,81,113,25,194,5,49,32,103,240,174,50,134
"PF3D7_0726300",176,352,86,439,795,1296.16,670,81,371,216,751,964.174,111,344,1,235,639,189,210,588,2058.712,17,261,8,423,12,227,16,26,340,16,50
"PF3D7_0726400",517.159,388.21,3623.423,1423.482,1388.988,2812.844,887.511,244.244,635.545,322.002,1379.086,1027.079,85.015,472.047,141.001,6742.977,632.483,302.03,488.757,2383.646,3864.232,312,697.571,66.862,691.944,523.034,307.668,323.378,360.213,540.135,477.001,1648.669
"PF3D7_0726500",5749.807,5167.973,19647.77,8891.42,26177.745,32373.465,8462.886,2383.122,7872.212,5354.13,27864.237,15489.024,1301.018,9996.785,602.004,37541.068,16142.769,6287.011,5671.139,30856.375,49288.663,1474.061,7325.059,492,3710.057,2327.015,3400,1765.425,2181.107,9982.327,2309.71,8208.977
"PF3D7_0726600",19,10,138,28,145,53,6.029,11,28,9,139.001,4,4,53.349,1,220.011,31,67,11,138,71,15,14,4,3,5,18,14,4,78,14,19
"PF3D7_0726700",3,0,426.817,188.948,7,17.337,3,31.319,0,0,4,3,0,3,4,263,0,0,1,1,2,17,0,24,0,6,0,13,19,3,15.191,59
"PF3D7_0726800",1,0,94.183,41.052,1,6.663,4,8.681,0,0,0,0,0,0,0,52,0,0,0,1,0,5,0,1,0,1,0,5,10,0,3.809,10
"PF3D7_0726900",26,7,3529.947,602.347,36,307,58,465,9,6,40,60,2,9,77,2508,4,9,28,53,7,286,22,162,12,109,0,185,344,23,200,609
"PF3D7_0727000",43,42,3015.277,185,597,484,149,136,189,82,339,160,9,125,54,751,132,87,80,544,345.002,164,68,42,20,55,22,23,71,278,19,213
"PF3D7_0727100",39.311,8.025,1781.67,500.054,304.939,225.654,49.236,258.768,13.215,30.294,309.137,39.838,12.773,86.928,28,1463.577,109.012,37.003,31.175,214.093,138.532,264.517,40.051,63,13,18,19,50.001,109,200.365,7,309.144
"PF3D7_0727200",2217,3482,2769.63,2381,4366,12290.391,4522,2192,1456,1571,7774.448,6485.306,774,2561.041,178,3946.036,6590.237,2562,3109.217,3980,10411.797,436,2304.008,282,1447,180,1351,244,665,3303,690,1327
"PF3D7_0727300",116,151,1162,332,356,1047.136,288,69,205,148,384,467,23,171,33,808.995,132,137,129,562.162,1012.057,89,162,16,119,37,84,51,69,170,91,278.004
"PF3D7_0727400",322,1504,6107.005,4008.76,2162,4664.478,1073,1770,1473.325,651.434,1475.966,3857,207,641,199,4701.032,1091,2025.848,1842.235,1037.068,3262.172,795,800.778,617,272,351,781,639.286,1051,663.082,816,2625
"PF3D7_0727500",1,0,260,208,2,33,1,36,0,0,1,6,0,1,7,237,0,1,1,0,0,43,1,7,0,5,0,21,43,1,19,9
"PF3D7_0727600",0,0,303,141,10,16,4,29,0,1,2,14,0,1,12,223.036,0,5,2,0,0,40,7,4,1,23,0,24,52,4,34,112
"PF3D7_0727700",32,15,505.787,143.001,21.984,145.008,18,30,22,4,20,65,0,8.043,17,566.663,11,29.371,12,89.006,30.082,62,26.01,28,7,54,3,79.997,84,8,51,105.996
"PF3D7_0727800",637,718,12516.851,3857.461,1613.151,2955.002,759,923.026,897,377,868.945,2635.973,44,262,278,15839.146,220,842,720,2937.018,2195.001,1377,962,476,145,1234,159,1112.368,2529,213,1267,5194
"PF3D7_0727900",793.718,1293.358,2391.435,1487.193,3548.241,2973.174,1506.406,373.253,1769.252,808.91,3932.894,3090.021,333.558,1458.709,98.481,4949.671,1985.151,1723.92,795.182,3627.101,5070.667,259.242,890.621,95,699.011,521.551,880.839,509.047,606.579,1959.373,647.992,1456.509
"PF3D7_0728000",2600,4836,13531.658,8371.05,10047.035,23142.803,7633,6997.214,6055.975,3230,13544.747,11141.883,1842,5269.203,483,15051.013,12259.219,6275.899,6382.944,6356.693,17653.016,1687,3547.651,1303.032,3119,1213,2658,2176,2641,4072,2165.035,8213
