ORF,AA01,AA02,AA03,AA04,AA05,AA06,AA07,AA08,AA09,AA10,AA11,AA12,AA13,AA14,AA15,AA16,AS01,AS02,AS03,AS04,AS05,AS06,AS07,AS08,AS09,AS10,AS11,AS12,AS13,AS14,AS15,AS16
PF3D7_0925900,2613.0,2724.0,9291.232,6600.87,12248.003999999999,16706.927,6027.996999999999,1614.9920000000002,3637.403,4089.008,15355.128,8398.991,1447.0,8258.598,283.0,15824.813,10337.0,3968.5490000000004,4149.0,15073.604,41233.614,766.0,4032.406,264.0,2166.0,727.0,2476.0,1004.0,2091.058,8855.107,1404.5610000000001,4565.83
PF3D7_0926000,170.0,88.59700000000001,397.001,92.016,2008.3029999999999,291.0,172.798,23.0,396.0,91.99,1589.97,169.0,33.946999999999996,527.0,18.0,296.94,472.978,280.995,91.0,1085.389,1477.004,15.0,200.99200000000002,3.0,54.0,30.0,107.0,24.0,31.0,893.966,44.0,18.0
PF3D7_0926100,6579.3,4406.865,40954.601,10449.926,23693.748,38461.455,14373.905,2151.976,8063.755,5442.7519999999995,37378.623999999996,13057.378,1165.872,11105.33,1129.738,48614.345,20529.172,5397.809,5580.558000000001,38004.934,61656.149000000005,3384.363,9505.171,610.006,3804.723,3062.002,3118.861,1757.118,2262.945,17663.566000000003,3535.1079999999997,6405.379
PF3D7_0926200,10.0,31.0,149.131,102.0,56.0,59.0,31.0,38.0,14.0,11.0,50.0,58.0,3.0,12.0,5.0,77.0,27.0,30.0,11.0,45.0,30.0,24.0,17.0,12.0,4.0,15.0,3.0,33.0,33.0,34.0,11.0,65.0
PF3D7_0926300,58.0,13.0,1417.119,27.0,840.9989999999999,192.0,41.0,14.0,138.0,15.0,905.0,33.0,9.0,232.0,21.0,1239.0,135.0,145.0,41.0,551.0,265.01599999999996,52.0,55.0,9.0,7.0,31.0,67.0,29.0,43.0,303.0,46.0,19.0
PF3D7_0926400,199.0,320.0,423.0,357.0,387.0,1059.985,279.0,560.0,331.0,113.0,427.001,707.0,73.0,163.0,8.0,884.0,195.0,432.0,269.0,490.0,1356.0970000000002,25.0,225.0,57.0,170.0,96.0,140.0,228.0,143.0,360.0,162.0,630.0
PF3D7_0926500,0.0,0.0,41.239,16.996,1.0,5.881,0.0,5.002,0.0,1.0,3.0,0.0,0.0,3.0,1.0,345.014,1.0,2.001,3.003,11.123,3.0,3.0,1.0,0.0,0.0,22.984,0.0,2.0,1.043,4.0,11.002,75.27199999999999
PF3D7_0926600,0.0,0.0,18.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,4.0,5.0,0.0,3.0,1.0,173.018,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,1.0,6.0,18.0
PF3D7_0926700,65.0,125.0,2348.451,717.0,353.0,771.0010000000001,131.0,343.0,196.0,56.0,234.01,332.0,12.0,97.0,48.0,2809.259,53.0,621.0,135.0,414.0,304.038,242.0,153.0,189.0,25.0,181.0,32.0,340.0,391.0,59.0,587.0,2031.011
PF3D7_0926800,36.0,45.0,30.0,53.0,116.0,150.0,75.0,5.0,56.0,33.0,103.0,67.0,10.0,26.0,0.0,57.0,28.0,27.0,69.0,85.0,581.012,5.0,56.0,0.0,24.0,1.0,15.0,4.0,5.0,33.0,1.0,3.0
PF3D7_0926900,97.0,334.0,200.0,256.0,234.0,1114.23,420.0,82.0,185.0,92.0,216.0,928.0,27.0,115.0,5.0,199.0,107.0,161.0,327.0,145.0,1790.515,5.0,132.0,20.0,135.0,24.0,55.0,52.0,33.0,105.0,19.0,73.0
PF3D7_0927000,14.0,42.0,187.0,67.0,17.0,178.0,48.0,31.0,23.0,14.0,40.0,110.0,2.0,13.0,2.0,145.0,4.0,37.0,42.0,24.0,189.0,12.0,24.0,10.0,17.0,3.0,9.0,13.0,21.0,5.0,11.0,74.0
PF3D7_0927100,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0927200,0.0,0.0,5.0,1.0,13.002,3.0,1.0,0.0,2.0,1.0,19.0,5.0,0.0,2.0,2.0,17.002,4.0,4.0,1.001,20.000999999999998,18.000999999999998,0.0,4.0,1.0,0.0,0.0,4.001,1.0,0.0,5.0,2.001,2.0
PF3D7_0927300,3.0,0.0,26.0,20.0,4.0,3.0,0.0,1.0,5.0,0.0,2.0,3.0,0.0,1.0,0.0,36.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,3.0,0.0,35.0
PF3D7_0927400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,0.0
PF3D7_0927500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0
PF3D7_0927600,5.0,0.0,422.019,100.0,2.0,16.0,5.0,35.0,1.0,0.0,38.0,7.0,0.0,0.0,14.0,1385.2060000000001,0.0,11.0,47.0,38.0,0.0,51.0,4.0,6.0,4.0,87.0,0.0,51.0,75.0,5.0,37.0,185.0
PF3D7_0927700,51.0,19.0,361.0,21.0,370.0,31.0,49.0,31.0,46.0,4.0,263.0,55.0,7.0,48.0,7.0,319.0,25.0,215.0,19.0,674.077,76.0,13.0,30.0,2.0,5.0,6.0,43.0,84.0,30.0,122.0,26.0,14.0
PF3D7_0927800,0.0,3.0,22.0,26.0,9.0,9.0,5.0,20.0,2.0,2.0,11.0,14.0,0.0,3.0,6.0,80.0,0.0,14.0,6.0,8.0,4.0,13.0,4.0,10.0,0.0,0.0,4.0,10.0,12.0,1.0,5.0,12.0
PF3D7_0927900,469.0,2031.944,8076.64,2297.5460000000003,2135.9970000000003,3485.2540000000004,1536.838,3860.33,1288.0,385.0,2409.0,7679.18,88.0,672.433,189.0,14648.788999999999,589.0,2622.01,2130.0,2897.9559999999997,2883.008,1252.0,919.0,983.0,184.0,1133.955,562.0,1426.0,2349.0,456.0,1940.0,4622.001
PF3D7_0928000.1,21.0,102.0,585.087,291.812,92.229,107.333,34.014,244.46,91.67399999999999,39.0,82.696,481.619,4.0,17.955,40.0,3604.4120000000003,34.222,192.685,64.723,303.845,89.93700000000001,186.03099999999998,69.405,49.15,7.537999999999999,118.175,42.169,147.684,186.53,16.733,205.96900000000002,668.672
PF3D7_0928000.2,0.0,0.0,387.913,152.305,62.771,95.667,46.986000000000004,139.54,78.32600000000001,0.0,69.304,528.381,0.0,20.045,0.0,1340.531,27.778000000000002,152.315,88.277,100.155,41.063,138.391,44.595,8.85,14.462,132.825,8.831,68.316,166.47,34.266999999999996,90.031,447.32800000000003
PF3D7_0928100,54.0,32.0,219.0,18.0,485.0,35.0,34.0,17.0,42.0,43.0,194.0,36.0,0.0,98.0,6.0,153.0,53.0,120.0,63.0,161.0,134.0,30.0,76.0,3.0,18.0,13.0,26.0,23.0,26.0,82.0,29.0,21.0
PF3D7_0928200,676.997,914.9989999999999,1867.971,645.234,1526.2839999999999,1453.114,989.0110000000001,436.001,420.23900000000003,524.007,870.9839999999999,1968.253,64.001,305.117,47.0,1931.7910000000002,442.129,848.039,677.176,1293.338,1734.0539999999999,174.002,608.605,101.0,481.089,193.002,276.697,339.00699999999995,333.0,336.026,475.0,1380.03
PF3D7_0928300,37.0,82.0,423.02099999999996,97.0,68.0,406.0,62.0,74.0,41.0,19.0,71.0,178.0,1.0,22.0,6.0,321.0,29.0,35.0,98.0,66.0,226.0,7.0,42.0,14.0,19.0,17.0,15.0,30.0,53.0,26.0,63.0,259.0
PF3D7_0928400,6.0,15.0,73.0,18.0,12.0,44.0,12.0,4.0,9.0,3.0,33.0,27.0,1.0,13.0,3.0,60.0,12.0,12.0,12.0,29.0,50.0,16.0,7.0,0.0,8.247,9.0,6.145,1.0,0.0,8.0,10.0,26.0
PF3D7_0928500,151.0,135.0,787.27,155.0,187.0,668.0,215.0,57.0,206.0,79.0,418.0,264.0,14.0,140.0,13.0,874.0,139.0,131.0,126.0,465.254,923.003,82.0,172.0,14.0,61.0,57.0,63.855,65.0,67.0,136.999,80.0,243.0
PF3D7_0928600,0.0,0.0,27.0,46.0,1.0,21.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,29.0,0.0,0.0,4.0,0.0,1.0,15.0,0.0,8.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0
PF3D7_0928700,0.0,0.0,103.38600000000001,46.0,0.0,33.001999999999995,6.0,12.002,2.0,0.0,3.017,2.0,0.0,2.0,0.0,100.95100000000001,0.0,0.0,0.0,0.0,0.0,16.0,2.0,5.0,1.0,1.0,0.0,1.0,29.0,0.0,0.0,5.002
PF3D7_0928800,0.0,0.0,25.0,66.0,2.0,17.000999999999998,1.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0
PF3D7_0928900,21.0,96.00200000000001,2643.593,704.3989999999999,140.27100000000002,459.295,134.0,322.244,83.184,47.294,69.01899999999999,438.241,2.0,48.008,51.606,2315.927,35.896,149.463,83.271,341.17400000000004,356.283,218.41,79.063,122.588,30.039,183.574,22.024,153.281,390.569,80.127,326.31,607.368
PF3D7_0929000,968.0,1264.998,3695.212,1652.601,3919.0290000000005,6482.755999999999,2199.0,1368.756,1361.95,762.706,4742.411,3165.722,462.0,2078.973,145.394,2605.258,3417.123,2387.5370000000003,1570.769,3349.8259999999996,4292.137,425.49,1300.937,196.412,727.961,222.426,650.976,667.763,934.431,2418.376,526.69,751.632
PF3D7_0929100,74.0,24.0,1801.775,145.0,308.0,249.044,38.0,81.0,64.0,15.0,318.0,14.038,17.0,173.024,21.0,713.048,161.0,182.007,38.0,336.022,317.096,443.0,65.892,41.0,20.0,30.0,35.0,22.0,51.0,168.055,28.0,5.0
PF3D7_0929200,2190.575,4571.996,16019.865,6389.0,11114.912,17541.023999999998,5313.967,4509.0,4175.094,2852.395,11416.943000000001,6921.996,1018.1460000000001,4942.998,397.0,16963.807,11121.919,4915.045999999999,4224.0,8265.599,20098.43,1568.9260000000002,3254.1059999999998,1021.0,1488.0,1529.0,2316.692,2049.0,2768.723,5214.17,2469.0,5734.001
PF3D7_0929300,70.0,42.0,2624.618,113.0,795.012,297.008,59.0,60.0,165.0,19.0,595.986,19.0,41.0,317.003,23.0,1028.0,160.0,295.0,62.0,731.0,596.119,158.048,117.0,17.0,16.0,37.0,101.0,51.0,118.0,244.00099999999998,37.0,7.871
PF3D7_0929400,92.0,26.0,7822.659000000001,44.0,1414.016,967.0,75.0,754.6419999999999,73.0,26.0,733.515,50.0,15.0,610.0,99.0,3447.987,186.0,405.0,48.0,683.0010000000001,415.0,1057.0,99.0,312.0,15.0,62.0,91.0,148.0,611.0,362.847,96.0,19.0
PF3D7_0929500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0929600,5.0,0.0,64.0,1.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
PF3D7_0929700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0929800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0929900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF3D7_0930000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
PF3D7_0930100,11.0,4.0,734.0,122.0,27.0,66.0,10.0,20.0,1.0,4.0,21.0,16.01,0.0,5.0,8.0,257.0,0.0,0.0,7.0,14.0,35.0,62.0,12.0,14.0,1.0,9.0,4.0,8.0,24.0,4.0,6.0,100.0
PF3D7_0930200,0.0,0.0,3.0,4.0,1.0,1.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,26.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
PF3D7_0930300,2.0,6.0,8.0,20.0,6.0,7.0,4.0,12.0,4.0,1.0,36.0,5.0,0.0,5.0,0.0,11.0,12.0,3.0,3.0,14.0,17.0,55.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0
PF3D7_0930400.1,2107.0,1006.701,5562.335,2077.843,4995.592000000001,12618.433,2721.136,495.0,1663.9470000000001,1764.0,6899.339,2792.1890000000003,183.0,2106.911,132.0,5999.0109999999995,4621.212,1075.0,2018.0,8968.636999999999,15873.125,949.308,2343.922,81.0,1047.0,346.0,417.0,166.736,264.0,2430.77,226.0,698.0010000000001
PF3D7_0930400.2,0.0,5.071000000000001,33.446999999999996,0.0,40.445,95.363,0.005,0.0,6.091,0.0,160.218,0.0,0.0,0.0,0.0,0.0,71.212,0.0,0.0,755.3510000000001,171.26,15.692,60.038999999999994,0.0,0.0,0.0,0.0,3.262,0.0,109.545,0.0,0.0
PF3D7_0930500,755.426,658.314,2199.3,1225.399,2608.574,2942.288,1146.0839999999998,166.0,1004.623,706.128,3496.452,1606.582,196.085,1074.101,75.0,2891.156,2030.141,793.7510000000001,662.066,3971.938,5209.403,214.03599999999997,995.158,59.0,628.078,222.12099999999998,425.01099999999997,169.0,209.06099999999998,1676.244,252.077,552.005
PF3D7_0930600.1,197.0,354.0,2164.163,435.0,530.003,2575.4210000000003,485.0,100.0,166.0,260.0,455.0,444.0,17.0,204.0,57.0,2425.021,517.0,146.0,288.0,1057.0,1959.217,152.0,251.0,29.0,177.0,135.0,81.0,69.0,123.0,241.0,147.0,229.0
PF3D7_0930700,26.0,56.0,635.0,135.0,65.0,270.0,60.0,45.0,29.0,36.0,81.0,133.0,1.0,18.0,37.0,525.365,55.0,41.0,27.0,185.02200000000002,109.0,74.0,34.0,13.0,32.0,55.0,14.0,56.0,68.0,53.0,53.0,113.0
PF3D7_0930800,56.937,27.35,1555.158,1089.703,97.818,211.37900000000002,57.144,90.584,48.726000000000006,32.02,110.229,80.925,18.798,33.283,45.731,1641.918,47.906000000000006,19.301,48.033,89.694,66.678,91.22399999999999,31.046999999999997,60.146,29.945,41.406000000000006,19.104,59.434,118.818,53.471000000000004,90.435,737.8789999999999
PF3D7_0930900,8.0,1.0,77.0,17.0,21.0,23.0,0.0,5.0,2.0,5.0,26.0,4.0,0.0,5.0,1.0,55.0,11.0,1.0,5.0,12.0,14.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,6.0,12.0,2.0,3.0
PF3D7_0931000,74.0,8.0,663.086,299.0,131.0,383.29900000000004,72.0,11.0,135.0,71.0,178.0,46.0,12.0,28.0,20.0,805.0,140.0,41.0,62.0,161.0,244.93599999999998,60.0,18.0,14.0,38.0,33.0,32.0,15.0,57.0,129.0,40.0,72.0
PF3D7_0931100,2324.96,1246.559,10613.073999999999,4829.321,9775.198,16627.718,3807.413,635.455,2021.0520000000001,2800.367,11964.928,3221.252,334.605,4916.038,292.45099999999996,13279.528999999999,7618.903,1632.164,2389.709,14670.588,23692.822,999.8,3789.5609999999997,235.639,1580.763,941.8439999999999,786.2489999999999,362.423,730.6060000000001,5371.701999999999,643.359,1093.632
PF3D7_0931200,52.0,143.0,152.0,257.0,342.0,149.118,87.0,91.0,92.0,57.0,213.0,323.0,15.0,118.0,10.0,135.0,156.007,202.0,184.011,400.0,140.0,17.0,106.0,23.0,33.0,36.0,48.0,65.0,123.0,128.0,53.0,288.0
PF3D7_0931300,8.0,1.0,1882.4229999999998,10.0,100.0,21.0,5.0,97.0,4.0,0.0,57.0,0.0,1.0,38.0,58.0,4384.674,11.0,16.0,1.0,83.0,10.0,45.0,5.0,42.0,2.0,53.0,8.0,189.0,642.0,56.0,94.0,5.0
PF3D7_0931400,146.0,123.0,2036.124,493.215,310.0,1252.008,203.0,85.0,188.0,85.0,274.0,420.0,8.0,89.0,59.0,1364.0,68.0,91.0,211.00099999999998,501.986,854.097,89.0,155.0,23.0,43.0,99.0,37.0,96.0,124.37700000000001,94.0,110.516,355.0
PF3D7_0931500,6.0,38.0,333.022,48.0,24.0,39.0,18.0,28.0,34.0,0.0,41.0,103.0,3.0,8.0,12.0,385.0,11.0,41.0,22.0,82.014,27.0,17.0,28.0,3.0,3.0,51.0,6.0,101.0,100.0,10.0,84.484,176.01
PF3D7_0931600,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
PF3D7_0931700,1.0,3.0,8.0,1.0,27.45,6.0,1.0,0.0,0.0,3.0,13.0,2.0,0.0,8.0,0.0,25.0,5.0,13.048,1.0,4.0,9.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0
PF3D7_0931800,125.0,548.0,2971.2009999999996,833.0,303.0,1533.0,371.0,654.0,332.0,73.0,272.0,827.0,18.0,103.0,49.0,3787.172,86.0,325.952,473.0,668.0,1449.0220000000002,220.0,177.0,202.0,62.0,208.0,90.0,276.0,710.0,86.0,484.0,1581.009
PF3D7_0931900,0.0,0.0,733.0219999999999,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,1.0,8.0
PF3D7_0932000,2.0,0.0,361.0,7.0,2.55,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,41.0,2.0,1.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,8.0,16.0
PF3D7_0932100,271.10900000000004,180.003,92.05,245.00599999999997,864.028,1633.0079999999998,296.698,17.065,270.001,180.0,750.0980000000001,620.0369999999999,25.003,393.73699999999997,0.0,132.095,304.002,199.0,238.0,524.004,2351.1620000000003,6.0,289.006,0.0,166.99,2.0,118.00399999999999,0.0,10.0,407.00199999999995,7.0,3.0
PF3D7_0932200,4.0,7.0,12.0,11.0,45.0,13.0,4.0,7.0,13.0,4.0,76.0,4.0,2.0,17.0,1.0,5.0,19.0,20.0,9.0,2.0,27.0,4.0,7.0,5.0,1.0,1.0,11.0,0.0,5.0,13.0,0.0,1.0
PF3D7_0932300,178.0,220.0,12029.596000000001,1944.0,464.0,1197.0,207.0,1395.0,589.0,53.0,695.0,451.0,15.0,102.0,205.0,8824.089,148.0,642.0,314.0,853.0,496.0,948.0,208.0,499.0,35.0,473.0,124.0,586.0,1087.0,206.0,590.0,2526.0879999999997
PF3D7_0932400,1.0,12.0,70.001,46.341,21.463,19.711,1.0,6.0,0.0,0.0,12.761,7.0,0.0,8.0,2.0,50.996,1.0,4.0,0.0,1.0,6.209,1.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,7.0,0.0,4.0
PF3D7_0932500,0.0,4.0,36.999,2.659,12.537,10.289000000000001,1.0,2.0,0.0,1.0,2.239,8.0,0.0,1.0,0.0,16.004,0.0,1.0,1.0,9.0,9.791,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
PF3D7_0932600,3.0,1.0,466.0,222.0,40.0,61.0,4.0,124.0,2.0,2.0,38.0,27.0,1.0,13.0,10.0,213.0,9.0,11.0,6.0,53.0,6.0,49.0,5.0,58.0,5.0,1.0,1.0,33.0,51.0,31.0,8.0,136.0
PF3D7_0932700,18.0,9.0,1035.0,182.0,143.0,61.0,24.0,27.0,15.0,21.0,173.0,15.0,5.0,30.0,12.0,280.0,41.0,39.0,12.0,189.0,59.0,32.0,31.0,15.0,10.0,5.0,10.0,12.0,39.0,90.0,3.0,34.0
PF3D7_0932800,1592.3039999999999,704.138,11199.708999999999,2051.007,3653.09,4756.325,1644.026,472.00199999999995,1033.239,479.977,6274.629,1453.231,206.033,1252.0639999999999,259.001,10275.631,1862.11,893.1339999999999,1066.094,3655.063,5315.178000000001,1240.042,1161.8980000000001,186.0,477.04400000000004,818.0,438.001,384.00300000000004,556.987,2102.73,634.566,1682.719
PF3D7_0932900,15.0,21.0,21.0,22.0,89.0,57.0,26.0,9.0,53.0,21.0,150.0,24.0,6.0,13.0,3.0,26.0,33.0,45.0,21.0,41.0,148.0,3.0,7.0,1.0,25.0,3.0,35.0,8.0,25.0,74.0,1.0,15.0
PF3D7_0933000,1465.0,2130.0,7082.978,2962.0,6812.931,8676.333,2632.0,698.0,1916.0,1852.0,8635.836,3798.325,635.0,3790.0,206.0,6807.215999999999,4467.0,2149.0,1284.0,8572.0,10306.308,598.0,2607.218,151.0,1015.0,444.0,999.0,484.0,1004.0,3727.0,589.0,1397.0
PF3D7_0933100,499.006,319.0,1251.027,330.0,3090.926,1667.0120000000002,461.0,154.0,565.938,357.0,4164.406,260.999,91.0,1397.922,54.0,880.071,2021.464,625.0,302.0,2675.098,2720.225,131.011,885.0,11.0,199.997,36.0,281.0,92.0,115.0,1544.0,54.0,47.0
PF3D7_0933200,17.0,0.0,1293.16,257.0,2.0,217.0,9.0,242.0,0.0,0.0,9.0,66.0,2.0,0.0,14.0,877.1339999999999,4.0,2.0,17.0,7.0,6.0,629.387,7.0,47.00899999999999,7.0,77.0,1.0,81.0,557.0,4.0,12.0,170.0
PF3D7_0933300,4.0,0.0,564.05,22.0,27.0,27.0,3.0,17.0,4.0,1.0,17.0,36.0,0.0,10.0,4.0,377.0,7.0,5.0,3.0,33.0,1.0,212.0,4.0,5.0,0.0,57.0,0.0,28.0,143.0,12.0,9.0,39.0
PF3D7_0933400,0.0,0.0,20.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0
PF3D7_0933500,59.0,39.0,783.0169999999999,127.0,413.0,424.0,68.0,53.0,126.0,23.0,232.016,60.0,3.0,112.0,26.0,725.0,73.0,53.0,61.0,105.0,262.0,71.0,69.0,30.0,54.0,13.0,60.0,27.0,23.0,127.0,18.0,88.0
PF3D7_0933600,623.0,1633.0,4856.765,2000.0,1533.579,4617.861,1332.0,1514.0,860.0,354.0,1321.0,2679.0609999999997,86.0,452.0,140.0,4398.012,429.0,892.0,1180.0,1140.0,3148.6540000000005,664.0,686.0,380.0,563.0,168.0,382.0,507.0,787.0,543.0,393.0,2268.0
PF3D7_0933700,2.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,4.0,0.0,2.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,6.0,0.0,0.0
PF3D7_0933800,11.0,2.0,33.0,7.0,26.0,21.0,4.0,6.0,21.0,0.0,25.0,7.0,3.0,3.0,0.0,56.0,5.0,11.0,4.0,13.0,26.0,5.0,2.0,4.008,1.043,4.0,13.0,2.0069999999999997,12.003,2.0,2.0,11.0
PF3D7_0933900,618.14,534.929,1774.4379999999999,645.0,2823.335,4733.839,879.993,237.0,989.0139999999999,173.0,2407.986,1047.013,160.0,1083.962,66.0,2150.367,1541.0,939.8810000000001,820.0039999999999,2618.312,4707.215,169.90599999999998,936.0,28.772,391.98400000000004,134.0,352.0,114.0,275.0,755.1080000000001,237.0,507.0
PF3D7_0934000,21.859,49.0,1144.502,315.0,55.011,172.014,24.006999999999998,65.0,31.0,3.0,39.007,56.0,1.0,24.009,28.0,1150.63,21.0,38.0,33.0,146.269,213.01,110.094,48.0,44.228,15.015999999999998,67.0,9.0,70.0,156.0,23.0,71.0,371.0
PF3D7_0934100,818.0,1063.0,9879.601999999999,2550.0,1985.094,6189.039000000001,1941.024,1135.0,824.0,314.0,2494.0,3254.083,96.0,472.0,174.0,6875.892,782.0,1253.879,1013.0,2468.127,4577.738,917.0,1070.0,280.0,476.0,436.0,403.0,763.0,915.0,563.0,721.0,1889.0
PF3D7_0934200,1.0,0.0,10.624,10.0,0.0,8.0,3.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
PF3D7_0934300,0.0,0.0,1.0,11.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PF3D7_0934400,15.0,3.0,205.0,343.0,7.0,107.0,4.0,142.0,0.0,0.0,9.0,14.0,2.0,4.0,17.0,285.0,0.0,3.0,10.0,2.0,2.0,148.0,1.0,63.0,1.0,6.0,0.0,10.0,46.0,7.0,1.0,13.0
PF3D7_0934500,487.0,754.0,6713.823,2479.0,1070.0,4278.081,729.0,1515.0,608.0,317.0,1463.035,2353.0,92.0,360.0,136.0,7347.509,782.0,570.0,899.0,1156.024,2652.245,592.0,410.04699999999997,489.0,269.0,312.0,382.0,454.0,942.0,269.0,528.0,3134.055
PF3D7_0934600,9.0,1.0,34.0,5.0,10.0,9.0,9.0,8.0,3.0,2.0,12.0,4.0,3.0,3.0,1.0,23.0,3.0,9.0,8.0,9.0,19.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,6.0,4.0,2.0,3.0
PF3D7_0934700,131.0,253.0,12392.483,3093.0,587.001,1616.3139999999999,430.0,1454.0720000000001,375.0,285.0,438.975,1139.0,29.0,193.0,204.0,13135.309,237.0,329.0,374.0,868.0,944.8789999999999,1137.103,313.0,641.0,149.0,832.0,94.0,1085.3110000000001,1263.0,255.0,845.0,2849.002
PF3D7_0934800,12.0,7.0,3297.527,143.0,112.0,100.0,20.0,142.0,17.0,20.0,54.0,26.0,8.0,30.0,30.0,2634.6609999999996,13.0,41.0,10.0,48.0,57.0,204.99900000000002,14.0,121.0,10.0,94.0,10.0,87.0,190.0,38.0,178.0,140.0
PF3D7_0934900,302.0,93.0,432.0,302.0,1868.0,1036.0,424.0,47.0,561.0,179.0,1633.0529999999999,287.014,40.0,424.0,21.0,664.2439999999999,637.0269999999999,326.282,243.0,1320.0,1807.0510000000002,68.0,278.0,11.0,220.0,36.0,108.0,20.0,32.0,736.0,47.0,131.0
